frame_timestamp,game_id,killer_id,timestamp,type,ward_type
1080356,7278666530,8.0,1043778,WARD_KILL,BLUE_TRINKET
1080356,7278666530,7.0,1073487,WARD_KILL,SIGHT_WARD
1080356,7278666530,10.0,1078096,WARD_KILL,SIGHT_WARD
1080356,7278666530,7.0,1079855,WARD_KILL,CONTROL_WARD
1200371,7278666530,9.0,1184132,WARD_KILL,SIGHT_WARD
1260379,7278666530,2.0,1245939,WARD_KILL,SIGHT_WARD
1320412,7278666530,8.0,1284415,WARD_KILL,BLUE_TRINKET
1320412,7278666530,10.0,1287221,WARD_KILL,SIGHT_WARD
1320412,7278666530,2.0,1293149,WARD_KILL,CONTROL_WARD
1320412,7278666530,10.0,1300000,WARD_KILL,BLUE_TRINKET
1380440,7278666530,4.0,1342286,WARD_KILL,SIGHT_WARD
1380440,7278666530,9.0,1344070,WARD_KILL,SIGHT_WARD
1380440,7278666530,5.0,1347844,WARD_KILL,CONTROL_WARD
1380440,7278666530,4.0,1349923,WARD_KILL,CONTROL_WARD
1440441,7278666530,8.0,1387087,WARD_KILL,SIGHT_WARD
1440441,7278666530,10.0,1415854,WARD_KILL,CONTROL_WARD
1500457,7278666530,4.0,1490309,WARD_KILL,YELLOW_TRINKET
1560472,7278666530,4.0,1503496,WARD_KILL,YELLOW_TRINKET
1560472,7278666530,1.0,1529765,WARD_KILL,CONTROL_WARD
1620485,7278666530,7.0,1606988,WARD_KILL,SIGHT_WARD
1680506,7278666530,5.0,1647668,WARD_KILL,SIGHT_WARD
1680506,7278666530,5.0,1657900,WARD_KILL,YELLOW_TRINKET
1740526,7278666530,5.0,1712532,WARD_KILL,SIGHT_WARD
1740526,7278666530,1.0,1716285,WARD_KILL,CONTROL_WARD
1740526,7278666530,1.0,1722150,WARD_KILL,SIGHT_WARD
1740526,7278666530,3.0,1724193,WARD_KILL,CONTROL_WARD
1740526,7278666530,3.0,1731880,WARD_KILL,BLUE_TRINKET
1740526,7278666530,7.0,1734853,WARD_KILL,SIGHT_WARD
1800530,7278666530,2.0,1742063,WARD_KILL,CONTROL_WARD
1800530,7278666530,4.0,1744402,WARD_KILL,SIGHT_WARD
1800530,7278666530,7.0,1766048,WARD_KILL,CONTROL_WARD
480188,7278612852,2.0,431996,WARD_KILL,YELLOW_TRINKET
540194,7278612852,2.0,489973,WARD_KILL,CONTROL_WARD
600211,7278612852,10.0,547340,WARD_KILL,CONTROL_WARD
600211,7278612852,1.0,582176,WARD_KILL,CONTROL_WARD
600211,7278612852,5.0,583479,WARD_KILL,YELLOW_TRINKET
600211,7278612852,4.0,586284,WARD_KILL,YELLOW_TRINKET
600211,7278612852,5.0,599543,WARD_KILL,CONTROL_WARD
660225,7278612852,9.0,636618,WARD_KILL,SIGHT_WARD
660225,7278612852,6.0,647905,WARD_KILL,CONTROL_WARD
780284,7278612852,5.0,732653,WARD_KILL,SIGHT_WARD
780284,7278612852,5.0,746917,WARD_KILL,SIGHT_WARD
780284,7278612852,9.0,754832,WARD_KILL,SIGHT_WARD
780284,7278612852,2.0,773002,WARD_KILL,YELLOW_TRINKET
840287,7278612852,1.0,788566,WARD_KILL,CONTROL_WARD
900317,7278612852,9.0,870051,WARD_KILL,CONTROL_WARD
900317,7278612852,2.0,879040,WARD_KILL,SIGHT_WARD
900317,7278612852,5.0,886020,WARD_KILL,SIGHT_WARD
900317,7278612852,1.0,896973,WARD_KILL,CONTROL_WARD
900317,7278612852,8.0,898150,WARD_KILL,YELLOW_TRINKET
960327,7278612852,8.0,946052,WARD_KILL,CONTROL_WARD
600247,7278531073,8.0,580164,WARD_KILL,YELLOW_TRINKET
600247,7278531073,5.0,583747,WARD_KILL,SIGHT_WARD
600247,7278531073,4.0,598043,WARD_KILL,UNDEFINED
660252,7278531073,2.0,605157,WARD_KILL,CONTROL_WARD
780284,7278531073,8.0,733243,WARD_KILL,CONTROL_WARD
780284,7278531073,10.0,754024,WARD_KILL,SIGHT_WARD
780284,7278531073,3.0,754091,WARD_KILL,CONTROL_WARD
780284,7278531073,4.0,761880,WARD_KILL,CONTROL_WARD
840317,7278531073,9.0,780618,WARD_KILL,CONTROL_WARD
840317,7278531073,5.0,795962,WARD_KILL,SIGHT_WARD
840317,7278531073,5.0,798267,WARD_KILL,YELLOW_TRINKET
840317,7278531073,10.0,821737,WARD_KILL,YELLOW_TRINKET
840317,7278531073,4.0,835931,WARD_KILL,UNDEFINED
900345,7278531073,8.0,856059,WARD_KILL,CONTROL_WARD
1020357,7278531073,7.0,978786,WARD_KILL,SIGHT_WARD
1020357,7278531073,5.0,1003318,WARD_KILL,CONTROL_WARD
1080390,7278531073,10.0,1024266,WARD_KILL,SIGHT_WARD
1080390,7278531073,1.0,1036275,WARD_KILL,YELLOW_TRINKET
1080390,7278531073,8.0,1038222,WARD_KILL,SIGHT_WARD
1080390,7278531073,8.0,1043833,WARD_KILL,SIGHT_WARD
1080390,7278531073,8.0,1046217,WARD_KILL,CONTROL_WARD
1080390,7278531073,4.0,1053598,WARD_KILL,CONTROL_WARD
1080390,7278531073,5.0,1059517,WARD_KILL,SIGHT_WARD
1080390,7278531073,10.0,1066903,WARD_KILL,SIGHT_WARD
1080390,7278531073,4.0,1078253,WARD_KILL,CONTROL_WARD
1140398,7278531073,5.0,1092267,WARD_KILL,BLUE_TRINKET
1140398,7278531073,8.0,1101959,WARD_KILL,CONTROL_WARD
1200413,7278531073,7.0,1195938,WARD_KILL,BLUE_TRINKET
1260434,7278531073,4.0,1209139,WARD_KILL,YELLOW_TRINKET
1320460,7278531073,4.0,1263674,WARD_KILL,CONTROL_WARD
1320460,7278531073,3.0,1286128,WARD_KILL,SIGHT_WARD
1320460,7278531073,5.0,1302968,WARD_KILL,CONTROL_WARD
1380481,7278531073,6.0,1373426,WARD_KILL,CONTROL_WARD
1440505,7278531073,3.0,1412239,WARD_KILL,CONTROL_WARD
1500527,7278531073,8.0,1477804,WARD_KILL,SIGHT_WARD
1500527,7278531073,6.0,1492066,WARD_KILL,CONTROL_WARD
1560559,7278531073,5.0,1517794,WARD_KILL,SIGHT_WARD
1560559,7278531073,5.0,1529211,WARD_KILL,BLUE_TRINKET
1620572,7278531073,4.0,1607535,WARD_KILL,CONTROL_WARD
1620572,7278531073,7.0,1616409,WARD_KILL,CONTROL_WARD
1680592,7278531073,4.0,1621975,WARD_KILL,SIGHT_WARD
1680592,7278531073,4.0,1677719,WARD_KILL,CONTROL_WARD
1740598,7278531073,10.0,1685746,WARD_KILL,YELLOW_TRINKET
1740598,7278531073,5.0,1714338,WARD_KILL,SIGHT_WARD
1800601,7278531073,2.0,1780561,WARD_KILL,CONTROL_WARD
1800601,7278531073,9.0,1784469,WARD_KILL,BLUE_TRINKET
1860626,7278531073,10.0,1807122,WARD_KILL,CONTROL_WARD
1860626,7278531073,9.0,1808058,WARD_KILL,CONTROL_WARD
1860626,7278531073,10.0,1810712,WARD_KILL,CONTROL_WARD
1860626,7278531073,10.0,1816390,WARD_KILL,SIGHT_WARD
1860626,7278531073,10.0,1817401,WARD_KILL,YELLOW_TRINKET
1920651,7278531073,5.0,1867279,WARD_KILL,CONTROL_WARD
1980659,7278531073,8.0,1926869,WARD_KILL,SIGHT_WARD
1980659,7278531073,9.0,1931082,WARD_KILL,SIGHT_WARD
420171,7276401144,10.0,410273,WARD_KILL,UNDEFINED
