game_id,participant_id,frame_timestamp,current_gold,gold_per_second,jungle_minions_killed,level,minions_killed,time_enemy_spent_controlled,total_gold,xp,position_x,position_y,abilityhaste,abilitypower,armor,armorpen,armorpenpercent,attackdamage,attackspeed,bonusarmorpenpercent,bonusmagicpenpercent,ccreduction,cooldownreduction,health,healthmax,healthregen,lifesteal,magicpen,magicpenpercent,magicresist,movementspeed,omnivamp,physicalvamp,power,powermax,powerregen,spellvamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken
7494844141,4,420215,514,0,0,5,52,0,3239,2382,13130,2712,0,0,43,0,0,150,165,0,0,0,0,863,1051,9,3,0,0,34,415,0,0,149,479,16,0,0,0,242,23768,4562,2388,31918,4562,2631,8150,0,0
7494844141,5,420215,240,30,0,5,2,41552,1840,1732,12836,3269,0,18,41,0,0,54,109,0,0,0,0,424,1078,10,0,0,0,34,234,0,0,535,764,31,0,3341,1403,207,495,349,2315,3894,1752,2584,56,0,62
7494844141,6,420215,319,30,0,4,1,11759,2019,1241,13356,3783,0,0,82,0,0,69,102,0,0,0,0,326,971,22,0,0,0,71,252,0,0,170,357,25,0,536,431,732,735,668,2474,1646,1161,3237,374,62,30
7494844141,7,420215,1318,0,20,4,1,43138,2173,1712,12986,3233,0,0,47,0,0,98,165,0,0,0,0,811,929,18,10,0,0,36,345,0,0,40,200,100,10,2438,289,1069,7754,1101,2299,15238,1391,3368,5044,0,0
7494844141,8,420215,334,0,0,7,51,15148,2484,3257,7137,7519,0,51,46,0,0,75,147,0,0,0,0,1557,1621,23,0,0,0,61,340,0,0,749,778,25,0,15564,1670,1147,1368,0,816,16932,1670,2140,0,0,176
7494844141,9,420215,968,0,0,7,52,57439,2543,3463,1152,11105,0,0,61,0,0,80,122,0,0,0,0,1021,1560,36,0,0,0,85,330,0,0,117,610,23,0,179,179,1360,14221,2882,1322,14559,3168,2682,157,106,0
7494844141,10,420215,404,0,0,5,26,4141,2554,2081,13178,3527,0,0,40,0,0,124,203,0,0,0,0,613,1084,10,4,0,0,34,350,0,0,220,414,19,0,70,0,1099,8099,2292,1717,8169,2292,2837,0,0,20
7494844141,1,480247,590,0,58,6,4,221195,2970,2821,5319,9358,0,0,56,0,0,136,170,0,0,0,0,1110,1110,21,0,0,0,40,340,0,0,329,517,69,0,4294,305,474,25774,62,5386,51855,368,5860,21786,0,0
7494844141,2,480247,897,0,0,7,52,12802,2322,3323,8393,5734,0,56,44,0,0,65,111,0,0,0,0,889,1295,103,0,0,0,36,340,0,0,336,821,23,0,7020,1610,2095,5529,561,988,12852,2474,3084,302,302,0
7494844141,3,480247,375,0,0,7,47,12927,2225,3273,3064,13090,0,14,57,0,0,80,114,0,0,0,0,1554,1678,25,0,0,5,41,360,0,0,177,503,0,0,8739,1530,277,4460,439,3749,13199,1969,4133,0,0,106
7494844141,4,480247,877,0,0,6,62,0,3602,2944,13380,3308,0,0,47,0,0,130,128,0,0,0,0,693,1150,10,3,0,0,35,360,0,0,65,517,18,0,0,0,242,28590,5323,2926,36740,5323,3169,8150,0,0
7494844141,5,480247,161,30,0,5,2,41552,1986,1894,12365,3134,0,18,41,0,0,54,109,0,0,0,0,1128,1128,17,0,0,0,34,391,0,0,764,764,31,0,3341,1403,207,495,349,2750,3894,1752,3071,56,0,114
