creator_id,frame_timestamp,game_id,timestamp,type,ward_type
2.0,1320470,7494844141,1289516,WARD_PLACED,CONTROL_WARD
4.0,1320470,7494844141,1290452,WARD_PLACED,BLUE_TRINKET
5.0,1320470,7494844141,1294259,WARD_PLACED,SIGHT_WARD
6.0,1320470,7494844141,1299202,WARD_PLACED,SIGHT_WARD
5.0,1320470,7494844141,1311248,WARD_PLACED,SIGHT_WARD
9.0,1320470,7494844141,1312884,WARD_PLACED,CONTROL_WARD
3.0,1320470,7494844141,1314554,WARD_PLACED,YELLOW_TRINKET
7.0,1380471,7494844141,1324978,WARD_PLACED,CONTROL_WARD
5.0,1380471,7494844141,1334932,WARD_PLACED,SIGHT_WARD
5.0,1380471,7494844141,1340120,WARD_PLACED,CONTROL_WARD
5.0,1380471,7494844141,1369995,WARD_PLACED,CONTROL_WARD
6.0,1440482,7494844141,1384880,WARD_PLACED,SIGHT_WARD
8.0,1440482,7494844141,1391006,WARD_PLACED,BLUE_TRINKET
6.0,1440482,7494844141,1407933,WARD_PLACED,CONTROL_WARD
6.0,1440482,7494844141,1411607,WARD_PLACED,SIGHT_WARD
5.0,1440482,7494844141,1423282,WARD_PLACED,SIGHT_WARD
4.0,1500494,7494844141,1447172,WARD_PLACED,BLUE_TRINKET
7.0,1500494,7494844141,1474904,WARD_PLACED,CONTROL_WARD
1.0,1500494,7494844141,1493530,WARD_PLACED,CONTROL_WARD
6.0,1560520,7494844141,1506686,WARD_PLACED,SIGHT_WARD
7.0,1560520,7494844141,1510728,WARD_PLACED,YELLOW_TRINKET
6.0,1560520,7494844141,1533927,WARD_PLACED,CONTROL_WARD
10.0,1560520,7494844141,1546435,WARD_PLACED,BLUE_TRINKET
5.0,1620528,7494844141,1578364,WARD_PLACED,SIGHT_WARD
4.0,1620528,7494844141,1578631,WARD_PLACED,BLUE_TRINKET
8.0,1620528,7494844141,1584450,WARD_PLACED,BLUE_TRINKET
5.0,1620528,7494844141,1606282,WARD_PLACED,CONTROL_WARD
5.0,1620528,7494844141,1612105,WARD_PLACED,SIGHT_WARD
6.0,1680552,7494844141,1639869,WARD_PLACED,SIGHT_WARD
3.0,1680552,7494844141,1642824,WARD_PLACED,YELLOW_TRINKET
6.0,1680552,7494844141,1647133,WARD_PLACED,SIGHT_WARD
2.0,1680552,7494844141,1661903,WARD_PLACED,CONTROL_WARD
5.0,1680552,7494844141,1669638,WARD_PLACED,SIGHT_WARD
5.0,1740563,7494844141,1681161,WARD_PLACED,SIGHT_WARD
10.0,1740563,7494844141,1682330,WARD_PLACED,BLUE_TRINKET
5.0,1740563,7494844141,1687874,WARD_PLACED,SIGHT_WARD
6.0,1740563,7494844141,1688676,WARD_PLACED,SIGHT_WARD
6.0,1740563,7494844141,1691232,WARD_PLACED,SIGHT_WARD
5.0,1800583,7494844141,1782450,WARD_PLACED,SIGHT_WARD
8.0,1800583,7494844141,1784855,WARD_PLACED,BLUE_TRINKET
5.0,1800583,7494844141,1785757,WARD_PLACED,CONTROL_WARD
5.0,1800583,7494844141,1798326,WARD_PLACED,SIGHT_WARD
3.0,1860603,7494844141,1822956,WARD_PLACED,YELLOW_TRINKET
5.0,1860603,7494844141,1831944,WARD_PLACED,SIGHT_WARD
5.0,1860603,7494844141,1836419,WARD_PLACED,SIGHT_WARD
6.0,1860603,7494844141,1839192,WARD_PLACED,SIGHT_WARD
4.0,1860603,7494844141,1841481,WARD_PLACED,BLUE_TRINKET
6.0,1860603,7494844141,1845957,WARD_PLACED,SIGHT_WARD
6.0,1860603,7494844141,1848195,WARD_PLACED,CONTROL_WARD
3.0,1860603,7494844141,1850032,WARD_PLACED,YELLOW_TRINKET
7.0,1920615,7494844141,1867185,WARD_PLACED,CONTROL_WARD
1.0,1920615,7494844141,1873647,WARD_PLACED,CONTROL_WARD
2.0,1920615,7494844141,1873981,WARD_PLACED,CONTROL_WARD
5.0,1920615,7494844141,1878189,WARD_PLACED,SIGHT_WARD
5.0,1920615,7494844141,1890776,WARD_PLACED,SIGHT_WARD
8.0,1920615,7494844141,1901073,WARD_PLACED,BLUE_TRINKET
2.0,1980632,7494844141,1951868,WARD_PLACED,CONTROL_WARD
5.0,1980632,7494844141,1956678,WARD_PLACED,CONTROL_WARD
6.0,1980632,7494844141,1963012,WARD_PLACED,SIGHT_WARD
6.0,1980632,7494844141,1964682,WARD_PLACED,SIGHT_WARD
4.0,1980632,7494844141,1967455,WARD_PLACED,BLUE_TRINKET
5.0,1980632,7494844141,1968724,WARD_PLACED,CONTROL_WARD
6.0,1980632,7494844141,1969459,WARD_PLACED,SIGHT_WARD
5.0,1980632,7494844141,1972966,WARD_PLACED,SIGHT_WARD
7.0,2040645,7494844141,1983606,WARD_PLACED,CONTROL_WARD
5.0,2040645,7494844141,1988382,WARD_PLACED,SIGHT_WARD
6.0,2040645,7494844141,1999118,WARD_PLACED,SIGHT_WARD
5.0,2040645,7494844141,2015626,WARD_PLACED,SIGHT_WARD
6.0,2040645,7494844141,2015659,WARD_PLACED,CONTROL_WARD
10.0,2040645,7494844141,2030869,WARD_PLACED,BLUE_TRINKET
8.0,2040645,7494844141,2032228,WARD_PLACED,BLUE_TRINKET
5.0,2100675,7494844141,2059616,WARD_PLACED,SIGHT_WARD
7.0,2100675,7494844141,2077938,WARD_PLACED,YELLOW_TRINKET
4.0,2100675,7494844141,2087291,WARD_PLACED,BLUE_TRINKET
7.0,2100675,7494844141,2100035,WARD_PLACED,YELLOW_TRINKET
2.0,60032,7286919833,51348,WARD_PLACED,YELLOW_TRINKET
7.0,60032,7286919833,57928,WARD_PLACED,YELLOW_TRINKET
6.0,120056,7286919833,92368,WARD_PLACED,YELLOW_TRINKET
7.0,180107,7286919833,126903,WARD_PLACED,UNDEFINED
10.0,180107,7286919833,127638,WARD_PLACED,YELLOW_TRINKET
7.0,180107,7286919833,144038,WARD_PLACED,UNDEFINED
5.0,180107,7286919833,145641,WARD_PLACED,YELLOW_TRINKET
7.0,180107,7286919833,157431,WARD_PLACED,UNDEFINED
4.0,180107,7286919833,165047,WARD_PLACED,YELLOW_TRINKET
7.0,180107,7286919833,170858,WARD_PLACED,UNDEFINED
8.0,240130,7286919833,226636,WARD_PLACED,YELLOW_TRINKET
9.0,240130,7286919833,235622,WARD_PLACED,YELLOW_TRINKET
5.0,300163,7286919833,240764,WARD_PLACED,YELLOW_TRINKET
6.0,300163,7286919833,241633,WARD_PLACED,YELLOW_TRINKET
7.0,300163,7286919833,269872,WARD_PLACED,UNDEFINED
10.0,300163,7286919833,285670,WARD_PLACED,YELLOW_TRINKET
1.0,360177,7286919833,301132,WARD_PLACED,YELLOW_TRINKET
7.0,360177,7286919833,305675,WARD_PLACED,UNDEFINED
1.0,360177,7286919833,306543,WARD_PLACED,YELLOW_TRINKET
5.0,360177,7286919833,310084,WARD_PLACED,CONTROL_WARD
9.0,360177,7286919833,320583,WARD_PLACED,YELLOW_TRINKET
2.0,360177,7286919833,330373,WARD_PLACED,YELLOW_TRINKET
7.0,360177,7286919833,353631,WARD_PLACED,CONTROL_WARD
3.0,420206,7286919833,360512,WARD_PLACED,YELLOW_TRINKET
10.0,420206,7286919833,363217,WARD_PLACED,CONTROL_WARD
7.0,420206,7286919833,379217,WARD_PLACED,UNDEFINED
3.0,420206,7286919833,401295,WARD_PLACED,YELLOW_TRINKET
7.0,420206,7286919833,414656,WARD_PLACED,UNDEFINED
8.0,420206,7286919833,417867,WARD_PLACED,YELLOW_TRINKET
7.0,480229,7286919833,427921,WARD_PLACED,UNDEFINED
7.0,480229,7286919833,440847,WARD_PLACED,UNDEFINED
5.0,480229,7286919833,444421,WARD_PLACED,CONTROL_WARD
4.0,480229,7286919833,448162,WARD_PLACED,YELLOW_TRINKET
6.0,480229,7286919833,449564,WARD_PLACED,CONTROL_WARD
4.0,480229,7286919833,450299,WARD_PLACED,YELLOW_TRINKET
5.0,480229,7286919833,464428,WARD_PLACED,YELLOW_TRINKET
10.0,480229,7286919833,467835,WARD_PLACED,CONTROL_WARD
10.0,480229,7286919833,469472,WARD_PLACED,YELLOW_TRINKET
9.0,480229,7286919833,476853,WARD_PLACED,YELLOW_TRINKET
7.0,540234,7286919833,487243,WARD_PLACED,UNDEFINED
2.0,540234,7286919833,496563,WARD_PLACED,YELLOW_TRINKET
7.0,540234,7286919833,500738,WARD_PLACED,UNDEFINED
1.0,540234,7286919833,513464,WARD_PLACED,YELLOW_TRINKET
8.0,540234,7286919833,521851,WARD_PLACED,CONTROL_WARD
7.0,540234,7286919833,522519,WARD_PLACED,UNDEFINED
3.0,540234,7286919833,527930,WARD_PLACED,CONTROL_WARD
7.0,540234,7286919833,535584,WARD_PLACED,UNDEFINED
10.0,600259,7286919833,563283,WARD_PLACED,SIGHT_WARD
5.0,600259,7286919833,580587,WARD_PLACED,YELLOW_TRINKET
7.0,600259,7286919833,587234,WARD_PLACED,UNDEFINED
7.0,600259,7286919833,599792,WARD_PLACED,UNDEFINED
3.0,660265,7286919833,602733,WARD_PLACED,YELLOW_TRINKET
5.0,660265,7286919833,632704,WARD_PLACED,SIGHT_WARD
7.0,660265,7286919833,639317,WARD_PLACED,UNDEFINED
10.0,660265,7286919833,640987,WARD_PLACED,SIGHT_WARD
3.0,660265,7286919833,642022,WARD_PLACED,CONTROL_WARD
2.0,660265,7286919833,643258,WARD_PLACED,YELLOW_TRINKET
10.0,660265,7286919833,644761,WARD_PLACED,SIGHT_WARD
9.0,660265,7286919833,645997,WARD_PLACED,YELLOW_TRINKET
10.0,660265,7286919833,652577,WARD_PLACED,SIGHT_WARD
7.0,660265,7286919833,658789,WARD_PLACED,UNDEFINED
8.0,720279,7286919833,688733,WARD_PLACED,YELLOW_TRINKET
5.0,720279,7286919833,710994,WARD_PLACED,SIGHT_WARD
8.0,720279,7286919833,711862,WARD_PLACED,YELLOW_TRINKET
4.0,720279,7286919833,713699,WARD_PLACED,YELLOW_TRINKET
7.0,720279,7286919833,717741,WARD_PLACED,UNDEFINED
5.0,780286,7286919833,720647,WARD_PLACED,SIGHT_WARD
1.0,780286,7286919833,751798,WARD_PLACED,YELLOW_TRINKET
10.0,780286,7286919833,753468,WARD_PLACED,SIGHT_WARD
5.0,780286,7286919833,755538,WARD_PLACED,SIGHT_WARD
7.0,780286,7286919833,760758,WARD_PLACED,UNDEFINED
6.0,780286,7286919833,777095,WARD_PLACED,YELLOW_TRINKET
7.0,780286,7286919833,778598,WARD_PLACED,UNDEFINED
10.0,840302,7286919833,785798,WARD_PLACED,CONTROL_WARD
7.0,840302,7286919833,789709,WARD_PLACED,UNDEFINED
10.0,840302,7286919833,798125,WARD_PLACED,CONTROL_WARD
7.0,840302,7286919833,799929,WARD_PLACED,UNDEFINED
10.0,840302,7286919833,803608,WARD_PLACED,SIGHT_WARD
7.0,840302,7286919833,811063,WARD_PLACED,UNDEFINED
7.0,840302,7286919833,824490,WARD_PLACED,UNDEFINED
7.0,900306,7286919833,842540,WARD_PLACED,UNDEFINED
5.0,900306,7286919833,852731,WARD_PLACED,SIGHT_WARD
8.0,900306,7286919833,854709,WARD_PLACED,YELLOW_TRINKET
10.0,900306,7286919833,859185,WARD_PLACED,SIGHT_WARD
5.0,900306,7286919833,867973,WARD_PLACED,SIGHT_WARD
7.0,900306,7286919833,887733,WARD_PLACED,UNDEFINED
7.0,900306,7286919833,898599,WARD_PLACED,UNDEFINED
10.0,960333,7286919833,902143,WARD_PLACED,CONTROL_WARD
7.0,960333,7286919833,910365,WARD_PLACED,UNDEFINED
5.0,960333,7286919833,911635,WARD_PLACED,CONTROL_WARD
7.0,960333,7286919833,920321,WARD_PLACED,CONTROL_WARD
10.0,960333,7286919833,920622,WARD_PLACED,CONTROL_WARD
1.0,960333,7286919833,922592,WARD_PLACED,YELLOW_TRINKET
10.0,960333,7286919833,924429,WARD_PLACED,SIGHT_WARD
7.0,960333,7286919833,924864,WARD_PLACED,UNDEFINED
5.0,960333,7286919833,932124,WARD_PLACED,SIGHT_WARD
7.0,960333,7286919833,936232,WARD_PLACED,UNDEFINED
10.0,960333,7286919833,951782,WARD_PLACED,SIGHT_WARD
9.0,1020350,7286919833,965110,WARD_PLACED,YELLOW_TRINKET
7.0,1020350,7286919833,993873,WARD_PLACED,UNDEFINED
7.0,1020350,7286919833,1005029,WARD_PLACED,UNDEFINED
10.0,1020350,7286919833,1007534,WARD_PLACED,CONTROL_WARD
