bounty,building_type,frame_timestamp,game_id,killer_id,lane_type,position_x,position_y,team_id,timestamp,tower_type,type
0.0,TOWER_BUILDING,720241,7586549521,1.0,TOP_LANE,4318.0,13875.0,200.0,710219,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,840286,7586549521,10.0,BOT_LANE,10504.0,1029.0,100.0,787445,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960315,7586549521,7.0,MID_LANE,5846.0,6396.0,100.0,912873,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080344,7586549521,10.0,TOP_LANE,981.0,10441.0,100.0,1029365,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080344,7586549521,9.0,TOP_LANE,1512.0,6699.0,100.0,1042718,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080344,7586549521,3.0,BOT_LANE,13866.0,4505.0,200.0,1067581,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320414,7586549521,3.0,MID_LANE,8955.0,8510.0,200.0,1301887,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440453,7586549521,8.0,BOT_LANE,6919.0,1483.0,100.0,1417218,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440453,7586549521,7.0,MID_LANE,5048.0,4812.0,100.0,1418721,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1740534,7586549521,3.0,TOP_LANE,7943.0,13411.0,200.0,1680763,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1740534,7586549521,1.0,MID_LANE,9767.0,10113.0,200.0,1681130,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1800555,7586549521,1.0,BOT_LANE,13327.0,8226.0,200.0,1789855,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1920587,7586549521,2.0,MID_LANE,11134.0,11207.0,200.0,1866351,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1920587,7586549521,3.0,MID_LANE,11593.0,11669.0,200.0,1870826,,BUILDING_KILL
0.0,TOWER_BUILDING,1956361,7586549521,1.0,MID_LANE,13052.0,12612.0,200.0,1943461,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1956361,7586549521,0.0,BOT_LANE,13624.0,10572.0,200.0,1945309,BASE_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1956361,7586549521,1.0,MID_LANE,12611.0,13084.0,200.0,1946111,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,600277,7587603876,4.0,BOT_LANE,13866.0,4505.0,200.0,584613,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900329,7587603876,4.0,MID_LANE,8955.0,8510.0,200.0,893837,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960347,7587603876,6.0,TOP_LANE,981.0,10441.0,100.0,936751,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140375,7587603876,3.0,BOT_LANE,13327.0,8226.0,200.0,1086702,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140375,7587603876,1.0,TOP_LANE,4318.0,13875.0,200.0,1098871,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1260407,7587603876,4.0,MID_LANE,9767.0,10113.0,200.0,1213813,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1260407,7587603876,2.0,MID_LANE,11134.0,11207.0,200.0,1227881,BASE_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,720232,7586955442,1.0,TOP_LANE,4318.0,13875.0,200.0,687742,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,720232,7586955442,9.0,BOT_LANE,10504.0,1029.0,100.0,696235,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960325,7586955442,4.0,MID_LANE,8955.0,8510.0,200.0,909910,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020356,7586955442,1.0,BOT_LANE,13866.0,4505.0,200.0,968352,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080388,7586955442,1.0,BOT_LANE,13327.0,8226.0,200.0,1046442,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080388,7586955442,3.0,TOP_LANE,7943.0,13411.0,200.0,1075011,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1112577,7586955442,4.0,MID_LANE,9767.0,10113.0,200.0,1096279,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020365,7586443327,2.0,BOT_LANE,13866.0,4505.0,200.0,964361,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140409,7586443327,1.0,MID_LANE,8955.0,8510.0,200.0,1102506,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1200419,7586443327,6.0,TOP_LANE,981.0,10441.0,100.0,1192566,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380477,7586443327,9.0,MID_LANE,5846.0,6396.0,100.0,1339771,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380477,7586443327,8.0,BOT_LANE,10504.0,1029.0,100.0,1367714,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380477,7586443327,6.0,MID_LANE,5048.0,4812.0,100.0,1374594,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440497,7586443327,9.0,BOT_LANE,6919.0,1483.0,100.0,1393279,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1530336,7586443327,9.0,MID_LANE,3651.0,3696.0,100.0,1505600,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1530336,7586443327,9.0,MID_LANE,3210.0,3217.0,100.0,1509208,,BUILDING_KILL
0.0,TOWER_BUILDING,1530336,7586443327,10.0,MID_LANE,1748.0,2270.0,100.0,1518033,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1530336,7586443327,8.0,MID_LANE,2177.0,1807.0,100.0,1519937,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900270,7586522019,6.0,TOP_LANE,981.0,10441.0,100.0,847931,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900270,7586522019,3.0,BOT_LANE,13866.0,4505.0,200.0,864623,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900270,7586522019,9.0,MID_LANE,5846.0,6396.0,100.0,879730,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,938423,7586522019,8.0,BOT_LANE,10504.0,1029.0,100.0,922574,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,720251,7587543066,4.0,BOT_LANE,13866.0,4505.0,200.0,707292,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900311,7587543066,6.0,BOT_LANE,10504.0,1029.0,100.0,842821,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080399,7587543066,4.0,MID_LANE,8955.0,8510.0,200.0,1055271,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140417,7587543066,9.0,MID_LANE,5846.0,6396.0,100.0,1116096,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320472,7587543066,2.0,MID_LANE,9767.0,10113.0,200.0,1281508,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320472,7587543066,8.0,BOT_LANE,6919.0,1483.0,100.0,1306515,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320472,7587543066,0.0,TOP_LANE,981.0,10441.0,100.0,1313950,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440519,7587543066,6.0,MID_LANE,5048.0,4812.0,100.0,1421236,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1558323,7587543066,6.0,MID_LANE,3651.0,3696.0,100.0,1502286,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1558323,7587543066,7.0,MID_LANE,3210.0,3217.0,100.0,1515438,,BUILDING_KILL
0.0,TOWER_BUILDING,1558323,7587543066,8.0,TOP_LANE,1512.0,6699.0,100.0,1519223,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1558323,7587543066,6.0,MID_LANE,2177.0,1807.0,100.0,1540023,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1558323,7587543066,6.0,MID_LANE,1748.0,2270.0,100.0,1544364,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900302,7585677928,7.0,TOP_LANE,981.0,10441.0,100.0,890352,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960303,7585677928,4.0,BOT_LANE,13866.0,4505.0,200.0,928751,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020314,7585677928,8.0,BOT_LANE,10504.0,1029.0,100.0,986790,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020314,7585677928,4.0,MID_LANE,8955.0,8510.0,200.0,990798,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080333,7585677928,9.0,MID_LANE,5846.0,6396.0,100.0,1027094,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140338,7585677928,1.0,MID_LANE,9767.0,10113.0,200.0,1123981,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440422,7585677928,7.0,MID_LANE,5048.0,4812.0,100.0,1431337,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1740505,7585677928,0.0,TOP_LANE,4318.0,13875.0,200.0,1738624,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1800529,7585677928,1.0,TOP_LANE,7943.0,13411.0,200.0,1796270,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1920558,7585677928,4.0,BOT_LANE,13327.0,8226.0,200.0,1878725,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,2002328,7585677928,4.0,MID_LANE,11134.0,11207.0,200.0,1981288,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,2002328,7585677928,4.0,MID_LANE,11593.0,11669.0,200.0,1984361,,BUILDING_KILL
0.0,TOWER_BUILDING,2002328,7585677928,1.0,MID_LANE,13052.0,12612.0,200.0,1991840,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,2002328,7585677928,3.0,MID_LANE,12611.0,13084.0,200.0,1994846,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,780313,7586019814,1.0,TOP_LANE,4318.0,13875.0,200.0,777596,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,840341,7586019814,5.0,BOT_LANE,13866.0,4505.0,200.0,784789,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960367,7586019814,9.0,MID_LANE,5846.0,6396.0,100.0,944557,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020367,7586019814,1.0,BOT_LANE,13327.0,8226.0,200.0,1006459,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320458,7586019814,9.0,TOP_LANE,981.0,10441.0,100.0,1289108,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320458,7586019814,9.0,TOP_LANE,1512.0,6699.0,100.0,1310400,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380483,7586019814,0.0,BOT_LANE,10504.0,1029.0,100.0,1346193,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1560530,7586019814,1.0,TOP_LANE,7943.0,13411.0,200.0,1536695,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1560530,7586019814,4.0,MID_LANE,8955.0,8510.0,200.0,1550715,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1664906,7586019814,1.0,MID_LANE,9767.0,10113.0,200.0,1651658,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1664906,7586019814,2.0,MID_LANE,11134.0,11207.0,200.0,1658126,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1664906,7586019814,4.0,MID_LANE,11593.0,11669.0,200.0,1660029,,BUILDING_KILL
0.0,TOWER_BUILDING,780267,7586998539,6.0,TOP_LANE,981.0,10441.0,100.0,774654,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900304,7586998539,6.0,BOT_LANE,10504.0,1029.0,100.0,856071,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020344,7586998539,9.0,MID_LANE,5846.0,6396.0,100.0,997475,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020344,7586998539,3.0,BOT_LANE,13866.0,4505.0,200.0,1009307,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1200412,7586998539,1.0,TOP_LANE,4318.0,13875.0,200.0,1195368,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500506,7586998539,7.0,MID_LANE,5048.0,4812.0,100.0,1450009,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500506,7586998539,9.0,MID_LANE,3651.0,3696.0,100.0,1462630,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1500506,7586998539,6.0,MID_LANE,3210.0,3217.0,100.0,1473043,,BUILDING_KILL
0.0,TOWER_BUILDING,1560526,7586998539,9.0,BOT_LANE,6919.0,1483.0,100.0,1544820,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1560526,7586998539,6.0,BOT_LANE,4281.0,1253.0,100.0,1557119,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1601406,7586998539,7.0,BOT_LANE,3468.0,1230.0,100.0,1561182,,BUILDING_KILL
0.0,TOWER_BUILDING,1601406,7586998539,8.0,MID_LANE,2177.0,1807.0,100.0,1567641,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1601406,7586998539,7.0,MID_LANE,1748.0,2270.0,100.0,1585783,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,840308,7585763630,4.0,BOT_LANE,13866.0,4505.0,200.0,832083,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900326,7585763630,1.0,TOP_LANE,4318.0,13875.0,200.0,874060,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900326,7585763630,9.0,MID_LANE,5846.0,6396.0,100.0,890836,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960358,7585763630,8.0,TOP_LANE,981.0,10441.0,100.0,951206,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020380,7585763630,6.0,BOT_LANE,10504.0,1029.0,100.0,983056,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140426,7585763630,9.0,MID_LANE,5048.0,4812.0,100.0,1131616,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1200438,7585763630,2.0,MID_LANE,8955.0,8510.0,200.0,1194206,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1260449,7585763630,4.0,MID_LANE,9767.0,10113.0,200.0,1205348,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500526,7585763630,4.0,TOP_LANE,7943.0,13411.0,200.0,1473262,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1560542,7585763630,4.0,MID_LANE,11134.0,11207.0,200.0,1525729,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1560542,7585763630,4.0,MID_LANE,11593.0,11669.0,200.0,1534715,,BUILDING_KILL
0.0,TOWER_BUILDING,1680586,7585763630,4.0,TOP_LANE,10481.0,13650.0,200.0,1662452,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1680586,7585763630,4.0,TOP_LANE,11275.0,13663.0,200.0,1673719,,BUILDING_KILL
0.0,TOWER_BUILDING,1699224,7585763630,2.0,MID_LANE,12611.0,13084.0,200.0,1682890,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1699224,7585763630,3.0,MID_LANE,13052.0,12612.0,200.0,1687425,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900330,7586784823,9.0,BOT_LANE,10504.0,1029.0,100.0,841369,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900330,7586784823,1.0,TOP_LANE,4318.0,13875.0,200.0,852895,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020342,7586784823,4.0,MID_LANE,8955.0,8510.0,200.0,966622,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140348,7586784823,1.0,BOT_LANE,13866.0,4505.0,200.0,1115732,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900355,7586438504,1.0,TOP_LANE,4318.0,13875.0,200.0,867333,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900355,7586438504,3.0,BOT_LANE,13866.0,4505.0,200.0,895492,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020410,7586438504,5.0,MID_LANE,8955.0,8510.0,200.0,973681,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140437,7586438504,5.0,BOT_LANE,13327.0,8226.0,200.0,1099046,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140437,7586438504,9.0,MID_LANE,5846.0,6396.0,100.0,1110617,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440492,7586438504,4.0,MID_LANE,9767.0,10113.0,200.0,1395743,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440492,7586438504,1.0,TOP_LANE,7943.0,13411.0,200.0,1402964,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500522,7586438504,6.0,MID_LANE,5048.0,4812.0,100.0,1481988,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1800621,7586438504,6.0,BOT_LANE,10504.0,1029.0,100.0,1752279,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1800621,7586438504,6.0,BOT_LANE,6919.0,1483.0,100.0,1770579,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1800621,7586438504,8.0,MID_LANE,3651.0,3696.0,100.0,1789039,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1800621,7586438504,9.0,MID_LANE,3210.0,3217.0,100.0,1798450,,BUILDING_KILL
0.0,TOWER_BUILDING,1824924,7586438504,6.0,MID_LANE,1748.0,2270.0,100.0,1814250,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1824924,7586438504,9.0,MID_LANE,2177.0,1807.0,100.0,1816755,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,840322,7586084680,9.0,BOT_LANE,10504.0,1029.0,100.0,833081,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900339,7586084680,3.0,BOT_LANE,13866.0,4505.0,200.0,896546,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020399,7586084680,9.0,MID_LANE,5846.0,6396.0,100.0,995742,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080429,7586084680,6.0,TOP_LANE,981.0,10441.0,100.0,1039425,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1200465,7586084680,9.0,TOP_LANE,1512.0,6699.0,100.0,1180860,INNER_TURRET,BUILDING_KILL
250.0,TOWER_BUILDING,1260473,7586084680,0.0,TOP_LANE,4318.0,13875.0,200.0,1250996,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320476,7586084680,9.0,MID_LANE,5048.0,4812.0,100.0,1290500,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320476,7586084680,6.0,BOT_LANE,6919.0,1483.0,100.0,1292070,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1560558,7586084680,7.0,MID_LANE,3651.0,3696.0,100.0,1521827,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1560558,7586084680,10.0,MID_LANE,3210.0,3217.0,100.0,1527939,,BUILDING_KILL
0.0,TOWER_BUILDING,1560558,7586084680,6.0,BOT_LANE,4281.0,1253.0,100.0,1533317,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1560558,7586084680,10.0,BOT_LANE,3468.0,1230.0,100.0,1537860,,BUILDING_KILL
0.0,TOWER_BUILDING,1680569,7586084680,6.0,MID_LANE,2177.0,1807.0,100.0,1668266,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1680569,7586084680,9.0,MID_LANE,1748.0,2270.0,100.0,1672503,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900333,7586998287,3.0,BOT_LANE,13866.0,4505.0,200.0,888545,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900333,7586998287,7.0,TOP_LANE,981.0,10441.0,100.0,894431,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960366,7586998287,1.0,TOP_LANE,4318.0,13875.0,200.0,945633,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020388,7586998287,6.0,BOT_LANE,10504.0,1029.0,100.0,985802,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320454,7586998287,3.0,MID_LANE,8955.0,8510.0,200.0,1308180,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380460,7586998287,4.0,MID_LANE,9767.0,10113.0,200.0,1331195,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500478,7586998287,1.0,BOT_LANE,13327.0,8226.0,200.0,1467803,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500478,7586998287,2.0,TOP_LANE,7943.0,13411.0,200.0,1468371,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1620507,7586998287,3.0,MID_LANE,11134.0,11207.0,200.0,1603542,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1620507,7586998287,3.0,MID_LANE,11593.0,11669.0,200.0,1608385,,BUILDING_KILL
0.0,TOWER_BUILDING,1620507,7586998287,1.0,MID_LANE,13052.0,12612.0,200.0,1615881,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1620507,7586998287,1.0,MID_LANE,12611.0,13084.0,200.0,1619355,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900221,7587405903,4.0,TOP_LANE,4318.0,13875.0,200.0,856402,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900221,7587405903,1.0,BOT_LANE,13866.0,4505.0,200.0,891881,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900221,7587405903,3.0,MID_LANE,8955.0,8510.0,200.0,898126,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960254,7587405903,8.0,TOP_LANE,981.0,10441.0,100.0,927630,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020256,7587405903,6.0,BOT_LANE,10504.0,1029.0,100.0,982078,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1260338,7587405903,7.0,MID_LANE,5846.0,6396.0,100.0,1210106,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440380,7587405903,6.0,BOT_LANE,6919.0,1483.0,100.0,1407208,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500403,7587405903,4.0,BOT_LANE,13327.0,8226.0,200.0,1487962,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1560431,7587405903,3.0,MID_LANE,9767.0,10113.0,200.0,1513517,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1680455,7587405903,1.0,TOP_LANE,7943.0,13411.0,200.0,1627930,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1717638,7587405903,2.0,MID_LANE,11134.0,11207.0,200.0,1701489,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1717638,7587405903,2.0,MID_LANE,11593.0,11669.0,200.0,1703961,,BUILDING_KILL
0.0,TOWER_BUILDING,1717638,7587405903,5.0,MID_LANE,13052.0,12612.0,200.0,1708562,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1717638,7587405903,4.0,MID_LANE,12611.0,13084.0,200.0,1710533,NEXUS_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900351,7586056125,9.0,BOT_LANE,10504.0,1029.0,100.0,853157,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900351,7586056125,1.0,TOP_LANE,4318.0,13875.0,200.0,864716,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960380,7586056125,7.0,BOT_LANE,6919.0,1483.0,100.0,949015,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1020402,7586056125,3.0,BOT_LANE,13866.0,4505.0,200.0,1012102,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1140449,7586056125,9.0,MID_LANE,5846.0,6396.0,100.0,1121179,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320482,7586056125,7.0,TOP_LANE,981.0,10441.0,100.0,1284057,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380484,7586056125,7.0,TOP_LANE,1512.0,6699.0,100.0,1327881,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440509,7586056125,9.0,MID_LANE,5048.0,4812.0,100.0,1421355,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1500532,7586056125,8.0,MID_LANE,3651.0,3696.0,100.0,1461295,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1500532,7586056125,7.0,MID_LANE,3210.0,3217.0,100.0,1473735,,BUILDING_KILL
0.0,TOWER_BUILDING,1500532,7586056125,9.0,BOT_LANE,4281.0,1253.0,100.0,1478285,BASE_TURRET,BUILDING_KILL
0.0,INHIBITOR_BUILDING,1500532,7586056125,9.0,BOT_LANE,3468.0,1230.0,100.0,1484523,,BUILDING_KILL
0.0,TOWER_BUILDING,932666,7587238721,4.0,BOT_LANE,13866.0,4505.0,200.0,923032,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,840253,7587363782,3.0,BOT_LANE,13866.0,4505.0,200.0,792675,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,900271,7587363782,1.0,TOP_LANE,4318.0,13875.0,200.0,847868,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,960285,7587363782,9.0,MID_LANE,5846.0,6396.0,100.0,925711,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1080308,7587363782,6.0,BOT_LANE,10504.0,1029.0,100.0,1044777,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1260356,7587363782,3.0,MID_LANE,8955.0,8510.0,200.0,1224592,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1320376,7587363782,1.0,TOP_LANE,7943.0,13411.0,200.0,1299635,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1380399,7587363782,6.0,TOP_LANE,981.0,10441.0,100.0,1340252,OUTER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1440415,7587363782,4.0,MID_LANE,9767.0,10113.0,200.0,1426890,INNER_TURRET,BUILDING_KILL
0.0,TOWER_BUILDING,1620452,7587363782,4.0,BOT_LANE,13327.0,8226.0,200.0,1610585,INNER_TURRET,BUILDING_KILL
