frame_timestamp,game_id,killer_id,lane_type,position_x,position_y,team_id,timestamp,type
420080,7586549521,0.0,BOT_LANE,10504.0,1029.0,100.0,410661,TURRET_PLATE_DESTROYED
600234,7586549521,9.0,BOT_LANE,10504.0,1029.0,100.0,567896,TURRET_PLATE_DESTROYED
600234,7586549521,1.0,TOP_LANE,4318.0,13875.0,200.0,569701,TURRET_PLATE_DESTROYED
600234,7586549521,1.0,TOP_LANE,4318.0,13875.0,200.0,579770,TURRET_PLATE_DESTROYED
600234,7586549521,1.0,TOP_LANE,4318.0,13875.0,200.0,591694,TURRET_PLATE_DESTROYED
660239,7586549521,0.0,BOT_LANE,10504.0,1029.0,100.0,601436,TURRET_PLATE_DESTROYED
660239,7586549521,2.0,MID_LANE,8955.0,8510.0,200.0,611657,TURRET_PLATE_DESTROYED
720241,7586549521,1.0,TOP_LANE,4318.0,13875.0,200.0,688056,TURRET_PLATE_DESTROYED
720241,7586549521,1.0,TOP_LANE,4318.0,13875.0,200.0,710219,TURRET_PLATE_DESTROYED
720241,7586549521,0.0,MID_LANE,5846.0,6396.0,100.0,713160,TURRET_PLATE_DESTROYED
780282,7586549521,9.0,BOT_LANE,10504.0,1029.0,100.0,721994,TURRET_PLATE_DESTROYED
840286,7586549521,10.0,BOT_LANE,10504.0,1029.0,100.0,787445,TURRET_PLATE_DESTROYED
840286,7586549521,9.0,MID_LANE,5846.0,6396.0,100.0,801794,TURRET_PLATE_DESTROYED
840286,7586549521,6.0,TOP_LANE,981.0,10441.0,100.0,835495,TURRET_PLATE_DESTROYED
540257,7587603876,0.0,BOT_LANE,13866.0,4505.0,200.0,505238,TURRET_PLATE_DESTROYED
540257,7587603876,0.0,MID_LANE,8955.0,8510.0,200.0,523138,TURRET_PLATE_DESTROYED
540257,7587603876,4.0,BOT_LANE,13866.0,4505.0,200.0,538601,TURRET_PLATE_DESTROYED
600277,7587603876,0.0,BOT_LANE,13866.0,4505.0,200.0,560160,TURRET_PLATE_DESTROYED
600277,7587603876,2.0,BOT_LANE,13866.0,4505.0,200.0,568309,TURRET_PLATE_DESTROYED
600277,7587603876,4.0,BOT_LANE,13866.0,4505.0,200.0,584613,TURRET_PLATE_DESTROYED
600277,7587603876,6.0,TOP_LANE,981.0,10441.0,100.0,600010,TURRET_PLATE_DESTROYED
720287,7587603876,0.0,TOP_LANE,4318.0,13875.0,200.0,688675,TURRET_PLATE_DESTROYED
720287,7587603876,1.0,MID_LANE,8955.0,8510.0,200.0,704537,TURRET_PLATE_DESTROYED
780311,7587603876,0.0,TOP_LANE,981.0,10441.0,100.0,748150,TURRET_PLATE_DESTROYED
780311,7587603876,6.0,MID_LANE,5846.0,6396.0,100.0,769864,TURRET_PLATE_DESTROYED
840325,7587603876,2.0,MID_LANE,8955.0,8510.0,200.0,788025,TURRET_PLATE_DESTROYED
840325,7587603876,5.0,MID_LANE,8955.0,8510.0,200.0,827044,TURRET_PLATE_DESTROYED
300031,7586955442,9.0,BOT_LANE,10504.0,1029.0,100.0,258195,TURRET_PLATE_DESTROYED
660207,7586955442,9.0,BOT_LANE,10504.0,1029.0,100.0,653845,TURRET_PLATE_DESTROYED
660207,7586955442,0.0,TOP_LANE,4318.0,13875.0,200.0,658221,TURRET_PLATE_DESTROYED
720232,7586955442,5.0,TOP_LANE,4318.0,13875.0,200.0,664217,TURRET_PLATE_DESTROYED
720232,7586955442,3.0,MID_LANE,8955.0,8510.0,200.0,664351,TURRET_PLATE_DESTROYED
720232,7586955442,9.0,BOT_LANE,10504.0,1029.0,100.0,665921,TURRET_PLATE_DESTROYED
720232,7586955442,5.0,TOP_LANE,4318.0,13875.0,200.0,671265,TURRET_PLATE_DESTROYED
720232,7586955442,5.0,TOP_LANE,4318.0,13875.0,200.0,679993,TURRET_PLATE_DESTROYED
720232,7586955442,9.0,BOT_LANE,10504.0,1029.0,100.0,680528,TURRET_PLATE_DESTROYED
720232,7586955442,1.0,TOP_LANE,4318.0,13875.0,200.0,687742,TURRET_PLATE_DESTROYED
720232,7586955442,9.0,BOT_LANE,10504.0,1029.0,100.0,696235,TURRET_PLATE_DESTROYED
840280,7586955442,3.0,MID_LANE,8955.0,8510.0,200.0,785339,TURRET_PLATE_DESTROYED
840280,7586955442,3.0,MID_LANE,8955.0,8510.0,200.0,793865,TURRET_PLATE_DESTROYED
600235,7586443327,0.0,MID_LANE,8955.0,8510.0,200.0,558017,TURRET_PLATE_DESTROYED
600235,7586443327,0.0,BOT_LANE,13866.0,4505.0,200.0,564330,TURRET_PLATE_DESTROYED
720276,7586443327,0.0,TOP_LANE,981.0,10441.0,100.0,686264,TURRET_PLATE_DESTROYED
780284,7586443327,1.0,BOT_LANE,13866.0,4505.0,200.0,756373,TURRET_PLATE_DESTROYED
840305,7586443327,3.0,MID_LANE,8955.0,8510.0,200.0,830152,TURRET_PLATE_DESTROYED
840305,7586443327,0.0,TOP_LANE,981.0,10441.0,100.0,830753,TURRET_PLATE_DESTROYED
360172,7586522019,1.0,TOP_LANE,4318.0,13875.0,200.0,350403,TURRET_PLATE_DESTROYED
480204,7586522019,0.0,MID_LANE,5846.0,6396.0,100.0,462530,TURRET_PLATE_DESTROYED
540206,7586522019,4.0,BOT_LANE,13866.0,4505.0,200.0,504936,TURRET_PLATE_DESTROYED
540206,7586522019,0.0,TOP_LANE,981.0,10441.0,100.0,537882,TURRET_PLATE_DESTROYED
540206,7586522019,9.0,BOT_LANE,10504.0,1029.0,100.0,538550,TURRET_PLATE_DESTROYED
600215,7586522019,10.0,BOT_LANE,10504.0,1029.0,100.0,546695,TURRET_PLATE_DESTROYED
600215,7586522019,0.0,TOP_LANE,4318.0,13875.0,200.0,590149,TURRET_PLATE_DESTROYED
660221,7586522019,0.0,MID_LANE,5846.0,6396.0,100.0,608813,TURRET_PLATE_DESTROYED
720239,7586522019,0.0,TOP_LANE,981.0,10441.0,100.0,660655,TURRET_PLATE_DESTROYED
720239,7586522019,0.0,BOT_LANE,10504.0,1029.0,100.0,708950,TURRET_PLATE_DESTROYED
780261,7586522019,0.0,BOT_LANE,10504.0,1029.0,100.0,746981,TURRET_PLATE_DESTROYED
780261,7586522019,6.0,TOP_LANE,981.0,10441.0,100.0,767468,TURRET_PLATE_DESTROYED
840266,7586522019,0.0,BOT_LANE,13866.0,4505.0,200.0,804615,TURRET_PLATE_DESTROYED
840266,7586522019,3.0,BOT_LANE,13866.0,4505.0,200.0,817635,TURRET_PLATE_DESTROYED
840266,7586522019,10.0,MID_LANE,5846.0,6396.0,100.0,830529,TURRET_PLATE_DESTROYED
480199,7587543066,4.0,BOT_LANE,13866.0,4505.0,200.0,453813,TURRET_PLATE_DESTROYED
540209,7587543066,1.0,TOP_LANE,4318.0,13875.0,200.0,499641,TURRET_PLATE_DESTROYED
540209,7587543066,9.0,BOT_LANE,10504.0,1029.0,100.0,502914,TURRET_PLATE_DESTROYED
540209,7587543066,10.0,BOT_LANE,10504.0,1029.0,100.0,527551,TURRET_PLATE_DESTROYED
540209,7587543066,10.0,BOT_LANE,10504.0,1029.0,100.0,537704,TURRET_PLATE_DESTROYED
600224,7587543066,8.0,MID_LANE,5846.0,6396.0,100.0,555205,TURRET_PLATE_DESTROYED
660242,7587543066,4.0,BOT_LANE,13866.0,4505.0,200.0,649533,TURRET_PLATE_DESTROYED
720251,7587543066,4.0,BOT_LANE,13866.0,4505.0,200.0,662680,TURRET_PLATE_DESTROYED
720251,7587543066,4.0,BOT_LANE,13866.0,4505.0,200.0,679685,TURRET_PLATE_DESTROYED
720251,7587543066,9.0,TOP_LANE,981.0,10441.0,100.0,702006,TURRET_PLATE_DESTROYED
720251,7587543066,4.0,BOT_LANE,13866.0,4505.0,200.0,707292,TURRET_PLATE_DESTROYED
720251,7587543066,9.0,TOP_LANE,981.0,10441.0,100.0,708394,TURRET_PLATE_DESTROYED
720251,7587543066,9.0,TOP_LANE,981.0,10441.0,100.0,715775,TURRET_PLATE_DESTROYED
780281,7587543066,0.0,MID_LANE,5846.0,6396.0,100.0,731747,TURRET_PLATE_DESTROYED
780281,7587543066,4.0,MID_LANE,8955.0,8510.0,200.0,754865,TURRET_PLATE_DESTROYED
780281,7587543066,4.0,MID_LANE,8955.0,8510.0,200.0,761886,TURRET_PLATE_DESTROYED
840282,7587543066,6.0,BOT_LANE,10504.0,1029.0,100.0,836308,TURRET_PLATE_DESTROYED
360165,7585677928,0.0,BOT_LANE,10504.0,1029.0,100.0,318692,TURRET_PLATE_DESTROYED
600222,7585677928,4.0,MID_LANE,8955.0,8510.0,200.0,561966,TURRET_PLATE_DESTROYED
600222,7585677928,9.0,BOT_LANE,10504.0,1029.0,100.0,568618,TURRET_PLATE_DESTROYED
720255,7585677928,0.0,MID_LANE,5846.0,6396.0,100.0,677376,TURRET_PLATE_DESTROYED
720255,7585677928,0.0,BOT_LANE,10504.0,1029.0,100.0,713475,TURRET_PLATE_DESTROYED
240070,7586019814,1.0,TOP_LANE,4318.0,13875.0,200.0,216482,TURRET_PLATE_DESTROYED
360104,7586019814,0.0,TOP_LANE,4318.0,13875.0,200.0,357766,TURRET_PLATE_DESTROYED
480210,7586019814,9.0,BOT_LANE,10504.0,1029.0,100.0,463767,TURRET_PLATE_DESTROYED
600232,7586019814,0.0,MID_LANE,5846.0,6396.0,100.0,582754,TURRET_PLATE_DESTROYED
660257,7586019814,0.0,BOT_LANE,10504.0,1029.0,100.0,648579,TURRET_PLATE_DESTROYED
720289,7586019814,9.0,BOT_LANE,10504.0,1029.0,100.0,669509,TURRET_PLATE_DESTROYED
720289,7586019814,8.0,MID_LANE,5846.0,6396.0,100.0,674202,TURRET_PLATE_DESTROYED
720289,7586019814,1.0,TOP_LANE,4318.0,13875.0,200.0,679814,TURRET_PLATE_DESTROYED
720289,7586019814,1.0,TOP_LANE,4318.0,13875.0,200.0,691492,TURRET_PLATE_DESTROYED
780313,7586019814,4.0,BOT_LANE,13866.0,4505.0,200.0,767398,TURRET_PLATE_DESTROYED
780313,7586019814,4.0,BOT_LANE,13866.0,4505.0,200.0,770203,TURRET_PLATE_DESTROYED
780313,7586019814,2.0,BOT_LANE,13866.0,4505.0,200.0,774891,TURRET_PLATE_DESTROYED
780313,7586019814,1.0,TOP_LANE,4318.0,13875.0,200.0,777596,TURRET_PLATE_DESTROYED
780313,7586019814,2.0,BOT_LANE,13866.0,4505.0,200.0,779066,TURRET_PLATE_DESTROYED
840341,7586019814,5.0,BOT_LANE,13866.0,4505.0,200.0,784789,TURRET_PLATE_DESTROYED
840341,7586019814,0.0,MID_LANE,5846.0,6396.0,100.0,833828,TURRET_PLATE_DESTROYED
240044,7586998539,0.0,BOT_LANE,10504.0,1029.0,100.0,219032,TURRET_PLATE_DESTROYED
300143,7586998539,9.0,BOT_LANE,10504.0,1029.0,100.0,262506,TURRET_PLATE_DESTROYED
360150,7586998539,4.0,BOT_LANE,13866.0,4505.0,200.0,323943,TURRET_PLATE_DESTROYED
360150,7586998539,0.0,TOP_LANE,981.0,10441.0,100.0,325046,TURRET_PLATE_DESTROYED
540192,7586998539,6.0,TOP_LANE,981.0,10441.0,100.0,504168,TURRET_PLATE_DESTROYED
540192,7586998539,8.0,MID_LANE,5846.0,6396.0,100.0,534888,TURRET_PLATE_DESTROYED
660237,7586998539,0.0,BOT_LANE,10504.0,1029.0,100.0,620160,TURRET_PLATE_DESTROYED
660237,7586998539,0.0,TOP_LANE,981.0,10441.0,100.0,646845,TURRET_PLATE_DESTROYED
660237,7586998539,0.0,TOP_LANE,981.0,10441.0,100.0,659959,TURRET_PLATE_DESTROYED
720243,7586998539,0.0,TOP_LANE,4318.0,13875.0,200.0,711520,TURRET_PLATE_DESTROYED
780267,7586998539,0.0,BOT_LANE,10504.0,1029.0,100.0,749590,TURRET_PLATE_DESTROYED
780267,7586998539,6.0,TOP_LANE,981.0,10441.0,100.0,774654,TURRET_PLATE_DESTROYED
840283,7586998539,0.0,TOP_LANE,4318.0,13875.0,200.0,834973,TURRET_PLATE_DESTROYED
480223,7585763630,0.0,BOT_LANE,13866.0,4505.0,200.0,472695,TURRET_PLATE_DESTROYED
600258,7585763630,4.0,BOT_LANE,13866.0,4505.0,200.0,562789,TURRET_PLATE_DESTROYED
600258,7585763630,4.0,BOT_LANE,13866.0,4505.0,200.0,569294,TURRET_PLATE_DESTROYED
600258,7585763630,8.0,MID_LANE,5846.0,6396.0,100.0,584938,TURRET_PLATE_DESTROYED
720277,7585763630,9.0,BOT_LANE,10504.0,1029.0,100.0,685089,TURRET_PLATE_DESTROYED
720277,7585763630,4.0,TOP_LANE,4318.0,13875.0,200.0,708333,TURRET_PLATE_DESTROYED
720277,7585763630,9.0,BOT_LANE,10504.0,1029.0,100.0,715014,TURRET_PLATE_DESTROYED
720277,7585763630,4.0,TOP_LANE,4318.0,13875.0,200.0,716885,TURRET_PLATE_DESTROYED
780300,7585763630,7.0,BOT_LANE,10504.0,1029.0,100.0,722582,TURRET_PLATE_DESTROYED
780300,7585763630,4.0,TOP_LANE,4318.0,13875.0,200.0,739405,TURRET_PLATE_DESTROYED
840308,7585763630,9.0,TOP_LANE,981.0,10441.0,100.0,798131,TURRET_PLATE_DESTROYED
840308,7585763630,4.0,BOT_LANE,13866.0,4505.0,200.0,825593,TURRET_PLATE_DESTROYED
840308,7585763630,0.0,TOP_LANE,981.0,10441.0,100.0,828265,TURRET_PLATE_DESTROYED
840308,7585763630,0.0,BOT_LANE,13866.0,4505.0,200.0,832083,TURRET_PLATE_DESTROYED
840308,7585763630,9.0,TOP_LANE,981.0,10441.0,100.0,837060,TURRET_PLATE_DESTROYED
480180,7586784823,0.0,MID_LANE,5846.0,6396.0,100.0,436045,TURRET_PLATE_DESTROYED
480180,7586784823,0.0,BOT_LANE,13866.0,4505.0,200.0,441322,TURRET_PLATE_DESTROYED
540208,7586784823,9.0,BOT_LANE,10504.0,1029.0,100.0,482171,TURRET_PLATE_DESTROYED
600217,7586784823,0.0,BOT_LANE,10504.0,1029.0,100.0,569150,TURRET_PLATE_DESTROYED
660251,7586784823,0.0,MID_LANE,8955.0,8510.0,200.0,612929,TURRET_PLATE_DESTROYED
720262,7586784823,0.0,TOP_LANE,4318.0,13875.0,200.0,663229,TURRET_PLATE_DESTROYED
720262,7586784823,3.0,MID_LANE,8955.0,8510.0,200.0,668975,TURRET_PLATE_DESTROYED
720262,7586784823,3.0,MID_LANE,8955.0,8510.0,200.0,676523,TURRET_PLATE_DESTROYED
720262,7586784823,2.0,TOP_LANE,4318.0,13875.0,200.0,685897,TURRET_PLATE_DESTROYED
780294,7586784823,9.0,BOT_LANE,10504.0,1029.0,100.0,723568,TURRET_PLATE_DESTROYED
780294,7586784823,4.0,BOT_LANE,13866.0,4505.0,200.0,772916,TURRET_PLATE_DESTROYED
840300,7586784823,9.0,BOT_LANE,10504.0,1029.0,100.0,836927,TURRET_PLATE_DESTROYED
840300,7586784823,0.0,TOP_LANE,4318.0,13875.0,200.0,836994,TURRET_PLATE_DESTROYED
540269,7586438504,4.0,BOT_LANE,13866.0,4505.0,200.0,500994,TURRET_PLATE_DESTROYED
600273,7586438504,0.0,MID_LANE,8955.0,8510.0,200.0,560614,TURRET_PLATE_DESTROYED
600273,7586438504,0.0,MID_LANE,8955.0,8510.0,200.0,598135,TURRET_PLATE_DESTROYED
600273,7586438504,1.0,TOP_LANE,4318.0,13875.0,200.0,598770,TURRET_PLATE_DESTROYED
660274,7586438504,0.0,BOT_LANE,13866.0,4505.0,200.0,623012,TURRET_PLATE_DESTROYED
720304,7586438504,0.0,MID_LANE,5846.0,6396.0,100.0,683357,TURRET_PLATE_DESTROYED
720304,7586438504,4.0,BOT_LANE,13866.0,4505.0,200.0,694246,TURRET_PLATE_DESTROYED
780316,7586438504,0.0,TOP_LANE,4318.0,13875.0,200.0,749186,TURRET_PLATE_DESTROYED
780316,7586438504,0.0,TOP_LANE,4318.0,13875.0,200.0,778795,TURRET_PLATE_DESTROYED
480209,7586084680,0.0,BOT_LANE,13866.0,4505.0,200.0,438947,TURRET_PLATE_DESTROYED
540283,7586084680,1.0,TOP_LANE,4318.0,13875.0,200.0,497750,TURRET_PLATE_DESTROYED
540283,7586084680,1.0,TOP_LANE,4318.0,13875.0,200.0,507625,TURRET_PLATE_DESTROYED
540283,7586084680,8.0,MID_LANE,5846.0,6396.0,100.0,519156,TURRET_PLATE_DESTROYED
600292,7586084680,0.0,BOT_LANE,10504.0,1029.0,100.0,540350,TURRET_PLATE_DESTROYED
660301,7586084680,4.0,BOT_LANE,13866.0,4505.0,200.0,620874,TURRET_PLATE_DESTROYED
660301,7586084680,0.0,TOP_LANE,981.0,10441.0,100.0,651829,TURRET_PLATE_DESTROYED
720316,7586084680,10.0,BOT_LANE,10504.0,1029.0,100.0,666887,TURRET_PLATE_DESTROYED
720316,7586084680,9.0,BOT_LANE,10504.0,1029.0,100.0,685062,TURRET_PLATE_DESTROYED
780317,7586084680,0.0,MID_LANE,8955.0,8510.0,200.0,737608,TURRET_PLATE_DESTROYED
780317,7586084680,0.0,MID_LANE,5846.0,6396.0,100.0,762179,TURRET_PLATE_DESTROYED
780317,7586084680,6.0,TOP_LANE,981.0,10441.0,100.0,768559,TURRET_PLATE_DESTROYED
840322,7586084680,10.0,BOT_LANE,10504.0,1029.0,100.0,817571,TURRET_PLATE_DESTROYED
840322,7586084680,9.0,BOT_LANE,10504.0,1029.0,100.0,833081,TURRET_PLATE_DESTROYED
420191,7586998287,4.0,BOT_LANE,13866.0,4505.0,200.0,405751,TURRET_PLATE_DESTROYED
420191,7586998287,0.0,TOP_LANE,4318.0,13875.0,200.0,417591,TURRET_PLATE_DESTROYED
480213,7586998287,0.0,BOT_LANE,13866.0,4505.0,200.0,438751,TURRET_PLATE_DESTROYED
540233,7586998287,0.0,TOP_LANE,981.0,10441.0,100.0,482685,TURRET_PLATE_DESTROYED
600253,7586998287,0.0,TOP_LANE,4318.0,13875.0,200.0,567109,TURRET_PLATE_DESTROYED
720275,7586998287,4.0,BOT_LANE,13866.0,4505.0,200.0,700999,TURRET_PLATE_DESTROYED
720275,7586998287,1.0,TOP_LANE,4318.0,13875.0,200.0,715968,TURRET_PLATE_DESTROYED
780298,7586998287,0.0,BOT_LANE,10504.0,1029.0,100.0,748154,TURRET_PLATE_DESTROYED
780298,7586998287,9.0,BOT_LANE,10504.0,1029.0,100.0,757992,TURRET_PLATE_DESTROYED
840327,7586998287,6.0,TOP_LANE,981.0,10441.0,100.0,814032,TURRET_PLATE_DESTROYED
840327,7586998287,6.0,TOP_LANE,981.0,10441.0,100.0,833947,TURRET_PLATE_DESTROYED
420025,7587405903,0.0,MID_LANE,8955.0,8510.0,200.0,410540,TURRET_PLATE_DESTROYED
480048,7587405903,0.0,BOT_LANE,13866.0,4505.0,200.0,443214,TURRET_PLATE_DESTROYED
480048,7587405903,6.0,TOP_LANE,981.0,10441.0,100.0,450852,TURRET_PLATE_DESTROYED
540050,7587405903,4.0,TOP_LANE,4318.0,13875.0,200.0,480450,TURRET_PLATE_DESTROYED
540050,7587405903,5.0,TOP_LANE,4318.0,13875.0,200.0,492007,TURRET_PLATE_DESTROYED
540050,7587405903,0.0,TOP_LANE,4318.0,13875.0,200.0,505335,TURRET_PLATE_DESTROYED
660184,7587405903,0.0,BOT_LANE,13866.0,4505.0,200.0,652156,TURRET_PLATE_DESTROYED
720194,7587405903,3.0,MID_LANE,8955.0,8510.0,200.0,676929,TURRET_PLATE_DESTROYED
780196,7587405903,1.0,BOT_LANE,13866.0,4505.0,200.0,724605,TURRET_PLATE_DESTROYED
780196,7587405903,0.0,MID_LANE,5846.0,6396.0,100.0,729281,TURRET_PLATE_DESTROYED
780196,7587405903,7.0,TOP_LANE,981.0,10441.0,100.0,741557,TURRET_PLATE_DESTROYED
780196,7587405903,7.0,TOP_LANE,981.0,10441.0,100.0,746601,TURRET_PLATE_DESTROYED
780196,7587405903,0.0,TOP_LANE,981.0,10441.0,100.0,753322,TURRET_PLATE_DESTROYED
840203,7587405903,6.0,BOT_LANE,10504.0,1029.0,100.0,795697,TURRET_PLATE_DESTROYED
840203,7587405903,4.0,MID_LANE,8955.0,8510.0,200.0,797801,TURRET_PLATE_DESTROYED
840203,7587405903,6.0,BOT_LANE,10504.0,1029.0,100.0,798502,TURRET_PLATE_DESTROYED
840203,7587405903,3.0,TOP_LANE,4318.0,13875.0,200.0,811274,TURRET_PLATE_DESTROYED
480130,7586056125,0.0,BOT_LANE,13866.0,4505.0,200.0,438999,TURRET_PLATE_DESTROYED
480130,7586056125,0.0,TOP_LANE,4318.0,13875.0,200.0,444377,TURRET_PLATE_DESTROYED
480130,7586056125,9.0,BOT_LANE,10504.0,1029.0,100.0,480097,TURRET_PLATE_DESTROYED
540241,7586056125,1.0,TOP_LANE,4318.0,13875.0,200.0,502550,TURRET_PLATE_DESTROYED
600272,7586056125,0.0,BOT_LANE,13866.0,4505.0,200.0,540842,TURRET_PLATE_DESTROYED
600272,7586056125,0.0,MID_LANE,5846.0,6396.0,100.0,556852,TURRET_PLATE_DESTROYED
720308,7586056125,4.0,BOT_LANE,13866.0,4505.0,200.0,690203,TURRET_PLATE_DESTROYED
780313,7586056125,3.0,MID_LANE,8955.0,8510.0,200.0,732122,TURRET_PLATE_DESTROYED
780313,7586056125,0.0,MID_LANE,5846.0,6396.0,100.0,758882,TURRET_PLATE_DESTROYED
840329,7586056125,5.0,BOT_LANE,13866.0,4505.0,200.0,800858,TURRET_PLATE_DESTROYED
840329,7586056125,6.0,TOP_LANE,981.0,10441.0,100.0,806213,TURRET_PLATE_DESTROYED
840329,7586056125,0.0,TOP_LANE,981.0,10441.0,100.0,834990,TURRET_PLATE_DESTROYED
420194,7587238721,0.0,BOT_LANE,10504.0,1029.0,100.0,390257,TURRET_PLATE_DESTROYED
480217,7587238721,0.0,BOT_LANE,13866.0,4505.0,200.0,446417,TURRET_PLATE_DESTROYED
540221,7587238721,3.0,MID_LANE,8955.0,8510.0,200.0,505170,TURRET_PLATE_DESTROYED
540221,7587238721,0.0,TOP_LANE,4318.0,13875.0,200.0,537647,TURRET_PLATE_DESTROYED
600243,7587238721,6.0,TOP_LANE,981.0,10441.0,100.0,586082,TURRET_PLATE_DESTROYED
720293,7587238721,0.0,MID_LANE,8955.0,8510.0,200.0,672564,TURRET_PLATE_DESTROYED
720293,7587238721,4.0,BOT_LANE,13866.0,4505.0,200.0,687928,TURRET_PLATE_DESTROYED
780304,7587238721,0.0,BOT_LANE,13866.0,4505.0,200.0,752363,TURRET_PLATE_DESTROYED
780304,7587238721,0.0,MID_LANE,8955.0,8510.0,200.0,767794,TURRET_PLATE_DESTROYED
780304,7587238721,9.0,BOT_LANE,10504.0,1029.0,100.0,775282,TURRET_PLATE_DESTROYED
840315,7587238721,3.0,MID_LANE,8955.0,8510.0,200.0,832360,TURRET_PLATE_DESTROYED
840315,7587238721,0.0,BOT_LANE,13866.0,4505.0,200.0,837510,TURRET_PLATE_DESTROYED
420187,7587363782,0.0,TOP_LANE,4318.0,13875.0,200.0,380792,TURRET_PLATE_DESTROYED
540208,7587363782,0.0,MID_LANE,8955.0,8510.0,200.0,529464,TURRET_PLATE_DESTROYED
660229,7587363782,6.0,TOP_LANE,981.0,10441.0,100.0,625939,TURRET_PLATE_DESTROYED
660229,7587363782,4.0,BOT_LANE,13866.0,4505.0,200.0,626908,TURRET_PLATE_DESTROYED
720232,7587363782,9.0,BOT_LANE,10504.0,1029.0,100.0,699914,TURRET_PLATE_DESTROYED
720232,7587363782,5.0,TOP_LANE,4318.0,13875.0,200.0,706469,TURRET_PLATE_DESTROYED
720232,7587363782,0.0,BOT_LANE,10504.0,1029.0,100.0,708463,TURRET_PLATE_DESTROYED
720232,7587363782,3.0,TOP_LANE,4318.0,13875.0,200.0,713943,TURRET_PLATE_DESTROYED
720232,7587363782,0.0,BOT_LANE,10504.0,1029.0,100.0,719898,TURRET_PLATE_DESTROYED
780249,7587363782,0.0,TOP_LANE,4318.0,13875.0,200.0,722837,TURRET_PLATE_DESTROYED
780249,7587363782,3.0,BOT_LANE,13866.0,4505.0,200.0,771202,TURRET_PLATE_DESTROYED
780249,7587363782,3.0,BOT_LANE,13866.0,4505.0,200.0,777850,TURRET_PLATE_DESTROYED
840253,7587363782,3.0,BOT_LANE,13866.0,4505.0,200.0,783923,TURRET_PLATE_DESTROYED
840253,7587363782,3.0,BOT_LANE,13866.0,4505.0,200.0,792675,TURRET_PLATE_DESTROYED
540263,7587371721,3.0,MID_LANE,8955.0,8510.0,200.0,516998,TURRET_PLATE_DESTROYED
540263,7587371721,0.0,BOT_LANE,13866.0,4505.0,200.0,531269,TURRET_PLATE_DESTROYED
600277,7587371721,0.0,TOP_LANE,981.0,10441.0,100.0,591727,TURRET_PLATE_DESTROYED
660303,7587371721,7.0,TOP_LANE,981.0,10441.0,100.0,604720,TURRET_PLATE_DESTROYED
660303,7587371721,4.0,BOT_LANE,13866.0,4505.0,200.0,619088,TURRET_PLATE_DESTROYED
660303,7587371721,5.0,BOT_LANE,13866.0,4505.0,200.0,629479,TURRET_PLATE_DESTROYED
720313,7587371721,1.0,TOP_LANE,4318.0,13875.0,200.0,693155,TURRET_PLATE_DESTROYED
840327,7587371721,0.0,TOP_LANE,4318.0,13875.0,200.0,796793,TURRET_PLATE_DESTROYED
840327,7587371721,9.0,BOT_LANE,10504.0,1029.0,100.0,797027,TURRET_PLATE_DESTROYED
840327,7587371721,1.0,TOP_LANE,4318.0,13875.0,200.0,805392,TURRET_PLATE_DESTROYED
840327,7587371721,0.0,MID_LANE,5846.0,6396.0,100.0,822460,TURRET_PLATE_DESTROYED
300123,7586920182,0.0,MID_LANE,5846.0,6396.0,100.0,293362,TURRET_PLATE_DESTROYED
420139,7586920182,0.0,MID_LANE,5846.0,6396.0,100.0,381202,TURRET_PLATE_DESTROYED
480154,7586920182,9.0,BOT_LANE,10504.0,1029.0,100.0,423446,TURRET_PLATE_DESTROYED
600171,7586920182,8.0,MID_LANE,5846.0,6396.0,100.0,558309,TURRET_PLATE_DESTROYED
600171,7586920182,9.0,BOT_LANE,10504.0,1029.0,100.0,565084,TURRET_PLATE_DESTROYED
600171,7586920182,6.0,TOP_LANE,981.0,10441.0,100.0,576856,TURRET_PLATE_DESTROYED
600171,7586920182,0.0,BOT_LANE,10504.0,1029.0,100.0,599402,TURRET_PLATE_DESTROYED
720213,7586920182,0.0,BOT_LANE,13866.0,4505.0,200.0,660591,TURRET_PLATE_DESTROYED
780244,7586920182,0.0,MID_LANE,8955.0,8510.0,200.0,734648,TURRET_PLATE_DESTROYED
780244,7586920182,8.0,MID_LANE,5846.0,6396.0,100.0,764015,TURRET_PLATE_DESTROYED
840247,7586920182,0.0,BOT_LANE,13866.0,4505.0,200.0,783050,TURRET_PLATE_DESTROYED
420067,7587426287,0.0,BOT_LANE,13866.0,4505.0,200.0,390858,TURRET_PLATE_DESTROYED
480085,7587426287,6.0,TOP_LANE,981.0,10441.0,100.0,472494,TURRET_PLATE_DESTROYED
540202,7587426287,0.0,MID_LANE,8955.0,8510.0,200.0,539145,TURRET_PLATE_DESTROYED
600228,7587426287,6.0,TOP_LANE,981.0,10441.0,100.0,591460,TURRET_PLATE_DESTROYED
660234,7587426287,9.0,BOT_LANE,10504.0,1029.0,100.0,630199,TURRET_PLATE_DESTROYED
660234,7587426287,1.0,TOP_LANE,4318.0,13875.0,200.0,650781,TURRET_PLATE_DESTROYED
720265,7587426287,0.0,TOP_LANE,981.0,10441.0,100.0,714521,TURRET_PLATE_DESTROYED
840273,7587426287,6.0,TOP_LANE,981.0,10441.0,100.0,798437,TURRET_PLATE_DESTROYED
840273,7587426287,9.0,MID_LANE,5846.0,6396.0,100.0,817662,TURRET_PLATE_DESTROYED
