game_id,timestamp
7586549521,0
7586549521,60007
7586549521,120012
7586549521,180020
7586549521,240021
7586549521,300047
7586549521,360069
7586549521,420080
7586549521,480106
7586549521,540214
7586549521,600234
7586549521,660239
7586549521,720241
7586549521,780282
7586549521,840286
7586549521,900307
7586549521,960315
7586549521,1020341
7586549521,1080344
7586549521,1140374
7586549521,1200382
7586549521,1260405
7586549521,1320414
7586549521,1380423
7586549521,1440453
7586549521,1500486
7586549521,1560499
7586549521,1620527
7586549521,1680529
7586549521,1740534
7586549521,1800555
7586549521,1860572
7586549521,1920587
7586549521,1956361
7587603876,0
7587603876,60032
7587603876,120060
7587603876,180167
7587603876,240199
7587603876,300216
7587603876,360242
7587603876,420250
7587603876,480253
7587603876,540257
7587603876,600277
7587603876,660282
7587603876,720287
7587603876,780311
7587603876,840325
7587603876,900329
7587603876,960347
7587603876,1020359
7587603876,1080368
7587603876,1140375
7587603876,1200386
7587603876,1260407
7587603876,1320437
7587603876,1354809
7586955442,0
7586955442,60003
7586955442,120011
7586955442,180014
7586955442,240018
7586955442,300031
7586955442,360046
7586955442,420143
7586955442,480169
7586955442,540173
7586955442,600204
7586955442,660207
7586955442,720232
7586955442,780262
7586955442,840280
7586955442,900291
7586955442,960325
7586955442,1020356
7586955442,1080388
7586955442,1112577
7586443327,0
7586443327,60002
7586443327,120030
7586443327,180120
7586443327,240149
7586443327,300157
7586443327,360159
7586443327,420181
7586443327,480191
7586443327,540216
7586443327,600235
7586443327,660268
7586443327,720276
7586443327,780284
7586443327,840305
7586443327,900329
7586443327,960350
7586443327,1020365
7586443327,1080392
7586443327,1140409
7586443327,1200419
7586443327,1260448
7586443327,1320459
7586443327,1380477
7586443327,1440497
7586443327,1500523
7586443327,1530336
7586522019,0
7586522019,60005
7586522019,120020
7586522019,180126
7586522019,240137
7586522019,300142
7586522019,360172
7586522019,420189
7586522019,480204
7586522019,540206
7586522019,600215
7586522019,660221
7586522019,720239
7586522019,780261
7586522019,840266
7586522019,900270
7586522019,938423
7587543066,0
7587543066,60022
7587543066,120050
7587543066,180112
7587543066,240126
7587543066,300158
7587543066,360175
7587543066,420181
7587543066,480199
7587543066,540209
7587543066,600224
7587543066,660242
7587543066,720251
7587543066,780281
7587543066,840282
7587543066,900311
7587543066,960341
7587543066,1020368
7587543066,1080399
7587543066,1140417
7587543066,1200443
7587543066,1260458
7587543066,1320472
7587543066,1380493
7587543066,1440519
7587543066,1500548
7587543066,1558323
7585677928,0
7585677928,60024
7585677928,120045
7585677928,180050
7585677928,240080
7585677928,300155
7585677928,360165
7585677928,420197
7585677928,480198
7585677928,540214
7585677928,600222
7585677928,660233
7585677928,720255
7585677928,780260
7585677928,840278
7585677928,900302
7585677928,960303
7585677928,1020314
7585677928,1080333
7585677928,1140338
7585677928,1200346
7585677928,1260376
7585677928,1320406
7585677928,1380407
7585677928,1440422
7585677928,1500452
7585677928,1560457
7585677928,1620480
7585677928,1680483
7585677928,1740505
7585677928,1800529
7585677928,1860537
7585677928,1920558
7585677928,1980578
7585677928,2002328
7586019814,0
7586019814,60023
7586019814,120029
7586019814,180056
7586019814,240070
7586019814,300084
7586019814,360104
7586019814,420206
7586019814,480210
7586019814,540222
7586019814,600232
7586019814,660257
7586019814,720289
7586019814,780313
7586019814,840341
7586019814,900343
7586019814,960367
7586019814,1020367
7586019814,1080386
7586019814,1140398
7586019814,1200414
7586019814,1260433
7586019814,1320458
7586019814,1380483
7586019814,1440491
7586019814,1500501
7586019814,1560530
7586019814,1620539
7586019814,1664906
7586998539,0
7586998539,60007
7586998539,120008
7586998539,180018
7586998539,240044
7586998539,300143
7586998539,360150
7586998539,420162
7586998539,480176
7586998539,540192
7586998539,600208
7586998539,660237
7586998539,720243
7586998539,780267
7586998539,840283
7586998539,900304
7586998539,960313
7586998539,1020344
7586998539,1080369
7586998539,1140386
7586998539,1200412
7586998539,1260440
7586998539,1320451
7586998539,1380472
7586998539,1440499
7586998539,1500506
7586998539,1560526
7586998539,1601406
7585763630,0
7585763630,60030
7585763630,120050
7585763630,180056
7585763630,240083
7585763630,300179
7585763630,360182
7585763630,420207
7585763630,480223
7585763630,540251
7585763630,600258
7585763630,660264
7585763630,720277
7585763630,780300
7585763630,840308
7585763630,900326
7585763630,960358
7585763630,1020380
7585763630,1080412
7585763630,1140426
7585763630,1200438
7585763630,1260449
7585763630,1320474
7585763630,1380481
7585763630,1440513
7585763630,1500526
7585763630,1560542
7585763630,1620570
7585763630,1680586
7585763630,1699224
7586784823,0
7586784823,60001
7586784823,120010
7586784823,180028
7586784823,240040
7586784823,300044
7586784823,360075
7586784823,420162
7586784823,480180
7586784823,540208
7586784823,600217
7586784823,660251
7586784823,720262
7586784823,780294
7586784823,840300
7586784823,900330
7586784823,960335
7586784823,1020342
7586784823,1080345
7586784823,1140348
7586784823,1168088
7586438504,0
7586438504,60031
7586438504,120063
7586438504,180175
7586438504,240181
7586438504,300212
7586438504,360223
7586438504,420224
7586438504,480244
7586438504,540269
7586438504,600273
7586438504,660274
7586438504,720304
7586438504,780316
7586438504,840336
7586438504,900355
7586438504,960388
7586438504,1020410
7586438504,1080416
7586438504,1140437
7586438504,1200437
7586438504,1260464
7586438504,1320475
7586438504,1380477
7586438504,1440492
7586438504,1500522
7586438504,1560554
7586438504,1620584
7586438504,1680594
7586438504,1740608
7586438504,1800621
7586438504,1824924
7586084680,0
7586084680,60029
7586084680,120062
7586084680,180176
7586084680,240187
7586084680,300201
7586084680,360201
7586084680,420203
7586084680,480209
7586084680,540283
7586084680,600292
7586084680,660301
7586084680,720316
7586084680,780317
7586084680,840322
7586084680,900339
7586084680,960372
7586084680,1020399
7586084680,1080429
7586084680,1140450
7586084680,1200465
7586084680,1260473
7586084680,1320476
7586084680,1380477
7586084680,1440511
7586084680,1500532
7586084680,1560558
7586084680,1620563
7586084680,1680569
7586084680,1684545
7586998287,0
7586998287,60004
7586998287,120021
7586998287,180124
7586998287,240158
7586998287,300169
7586998287,360185
7586998287,420191
7586998287,480213
7586998287,540233
7586998287,600253
7586998287,660264
7586998287,720275
7586998287,780298
7586998287,840327
7586998287,900333
7586998287,960366
7586998287,1020388
7586998287,1080388
7586998287,1140397
7586998287,1200419
7586998287,1260447
7586998287,1320454
7586998287,1380460
7586998287,1440464
7586998287,1500478
7586998287,1560489
7586998287,1620507
7586998287,1629058
7587405903,0
7587405903,60001
7587405903,120001
7587405903,180012
7587405903,240013
7587405903,300015
7587405903,360021
7587405903,420025
7587405903,480048
7587405903,540050
7587405903,600080
7587405903,660184
7587405903,720194
7587405903,780196
7587405903,840203
7587405903,900221
7587405903,960254
7587405903,1020256
7587405903,1080279
7587405903,1140304
7587405903,1200327
7587405903,1260338
7587405903,1320360
7587405903,1380369
7587405903,1440380
7587405903,1500403
7587405903,1560431
7587405903,1620449
7587405903,1680455
7587405903,1717638
7586056125,0
7586056125,60025
7586056125,120031
7586056125,180056
7586056125,240074
7586056125,300086
7586056125,360089
7586056125,420112
7586056125,480130
7586056125,540241
7586056125,600272
7586056125,660274
7586056125,720308
7586056125,780313
7586056125,840329
7586056125,900351
7586056125,960380
7586056125,1020402
7586056125,1080420
7586056125,1140449
7586056125,1200471
7586056125,1260480
7586056125,1320482
7586056125,1380484
7586056125,1440509
7586056125,1500532
7586056125,1532298
7587238721,0
7587238721,60021
7587238721,120031
7587238721,180049
7587238721,240049
7587238721,300066
7587238721,360094
7587238721,420194
7587238721,480217
7587238721,540221
7587238721,600243
7587238721,660269
7587238721,720293
7587238721,780304
7587238721,840315
7587238721,900348
7587238721,932666
7587363782,0
7587363782,60004
7587363782,120007
7587363782,180022
7587363782,240050
7587363782,300146
7587363782,360150
7587363782,420187
7587363782,480203
7587363782,540208
7587363782,600211
7587363782,660229
7587363782,720232
7587363782,780249
7587363782,840253
7587363782,900271
7587363782,960285
7587363782,1020296
7587363782,1080308
7587363782,1140319
7587363782,1200341
7587363782,1260356
7587363782,1320376
7587363782,1380399
7587363782,1440415
7587363782,1500426
7587363782,1560451
7587363782,1620452
7587363782,1680483
7587363782,1680817
7587371721,0
7587371721,60031
7587371721,120045
7587371721,180158
7587371721,240168
7587371721,300199
7587371721,360213
7587371721,420229
7587371721,480243
7587371721,540263
7587371721,600277
7587371721,660303
7587371721,720313
7587371721,780324
7587371721,840327
7587371721,900344
7587371721,960362
7587371721,1020391
7587371721,1080403
7587371721,1140433
7587371721,1200457
7587371721,1260484
7587371721,1320516
7587371721,1380519
7587371721,1440541
7587371721,1500559
7587371721,1560580
7587371721,1620588
7587371721,1680607
7587371721,1739036
7586920182,0
7586920182,60004
7586920182,120033
7586920182,180113
7586920182,240122
7586920182,300123
7586920182,360134
7586920182,420139
7586920182,480154
7586920182,540156
7586920182,600171
7586920182,660190
7586920182,720213
7586920182,780244
7586920182,840247
7586920182,900270
7586920182,960271
7586920182,1020293
7586920182,1080316
7586920182,1140320
7586920182,1200324
7586920182,1260346
7586920182,1320364
7586920182,1380376
7586920182,1440407
7586920182,1500415
7586920182,1560425
7586920182,1620449
7586920182,1680460
7586920182,1740462
7586920182,1800494
7586920182,1860501
7586920182,1920508
7586920182,1980538
7586920182,1985214
7587426287,0
7587426287,60007
7587426287,120008
7587426287,180031
7587426287,240037
7587426287,300038
7587426287,360047
7587426287,420067
7587426287,480085
7587426287,540202
7587426287,600228
7587426287,660234
7587426287,720265
7587426287,780268
7587426287,840273
7587426287,900296
7587426287,960317
7587426287,1020331
7587426287,1080341
7587426287,1140348
7587426287,1200364
7587426287,1260393
7587426287,1276361
7586463010,0
7586463010,60032
7586463010,120035
7586463010,180036
7586463010,240053
7586463010,300063
7586463010,360092
7586463010,420092
7586463010,480107
7586463010,540178
7586463010,600205
7586463010,660233
7586463010,720257
7586463010,780275
7586463010,840307
7586463010,900323
7586463010,923049
7585810059,0
7585810059,60022
7585810059,120045
7585810059,134441
7586110280,0
7586110280,60012
7586110280,120016
7586110280,180019
7586110280,240029
7586110280,300109
7586110280,360141
7586110280,420165
7586110280,480181
7586110280,540210
7586110280,600213
7586110280,660217
7586110280,720226
7586110280,780228
7586110280,840257
7586110280,900267
7586110280,960284
7586110280,1020314
7586110280,1080331
7586110280,1140336
7586110280,1200364
7586110280,1260381
7586110280,1320387
7586110280,1380392
7586110280,1440421
7586110280,1500428
7586110280,1560456
7586110280,1620461
7586110280,1680464
7586110280,1740467
7586110280,1792648
7586652275,0
7586652275,60002
7586652275,120020
7586652275,180141
7586652275,240153
7586652275,300174
7586652275,360193
7586652275,420201
7586652275,480210
7586652275,540239
7586652275,600270
7586652275,660278
7586652275,720301
7586652275,780322
7586652275,840333
7586652275,900344
7586652275,934159
7586904196,0
7586904196,60032
7586904196,120055
7586904196,180175
7586904196,240187
7586904196,300213
7586904196,360231
7586904196,420251
7586904196,480271
7586904196,540289
7586904196,600293
7586904196,660313
7586904196,720330
7586904196,780360
7586904196,840387
7586904196,900411
7586904196,960444
7586904196,1020477
7586904196,1080492
7586904196,1140504
7586904196,1200512
7586904196,1260536
7586904196,1320559
7586904196,1380571
7586904196,1440587
7586904196,1500612
7586904196,1560637
7586904196,1620645
7586904196,1638209
7586087322,0
7586087322,60009
7586087322,120011
7586087322,180039
7586087322,240061
7586087322,300064
7586087322,360089
7586087322,420202
7586087322,480224
7586087322,540230
7586087322,600230
7586087322,660253
7586087322,720269
7586087322,780289
7586087322,840292
7586087322,900313
7586087322,960330
7586087322,1020359
7586087322,1080383
7586087322,1140397
7586087322,1200430
7586087322,1260436
7586087322,1320442
7586087322,1380467
7586087322,1440486
7586087322,1500518
7586087322,1560545
7586087322,1620545
7586087322,1663667
7586959233,0
7586959233,60021
7586959233,120037
7586959233,180053
7586959233,240071
7586959233,300178
7586959233,360191
7586959233,420193
7586959233,480196
7586959233,540241
7586959233,600252
7586959233,660273
7586959233,720273
7586959233,780295
7586959233,840325
7586959233,900347
7586959233,960370
7586959233,1020381
7586959233,1080400
7586959233,1140428
7586959233,1200441
7586959233,1260447
7586959233,1320469
7586959233,1380501
7586959233,1440510
7586959233,1500532
7586959233,1560533
7586959233,1620549
7586959233,1680575
7586959233,1740608
7586959233,1800612
7586959233,1860614
7586959233,1897245
7586644074,0
7586644074,60002
7586644074,120009
7586644074,180103
7586644074,240116
7586644074,300149
7586644074,360152
7586644074,420155
7586644074,480164
7586644074,540195
7586644074,600228
7586644074,660242
7586644074,720274
7586644074,780282
7586644074,840298
7586644074,900320
7586644074,960337
7586644074,1020356
7586644074,1080374
7586644074,1140407
7586644074,1200437
7586644074,1260461
7586644074,1320490
7586644074,1380493
7586644074,1440521
7586644074,1500522
7586644074,1560527
7586644074,1620557
7586644074,1624034
7587483589,0
7587483589,60029
7587483589,120059
7587483589,180061
7587483589,240075
7587483589,300093
7587483589,360095
7587483589,420124
7587483589,480141
7587483589,540239
7587483589,600261
7587483589,660280
7587483589,720306
7587483589,780327
7587483589,840343
7587483589,900359
7587483589,960388
7587483589,1020420
7587483589,1080426
7587483589,1140443
7587483589,1200451
7587483589,1260477
7587483589,1320490
7587483589,1380495
7587483589,1440526
7587483589,1500544
7587483589,1560571
7587483589,1620587
7587483589,1680593
7587483589,1740602
7587483589,1749418
7586937222,0
7586937222,60020
7586937222,120046
7586937222,180150
7586937222,240175
7586937222,300186
7586937222,360208
7586937222,420217
7586937222,480224
7586937222,540248
7586937222,600264
7586937222,660264
7586937222,720282
7586937222,780305
7586937222,840324
7586937222,900341
7586937222,960371
7586937222,1020400
7586937222,1080428
7586937222,1140439
7586937222,1200450
7586937222,1260458
7586937222,1320480
7586937222,1380486
7586937222,1440503
7586937222,1500508
7586937222,1560517
7586937222,1620530
7586937222,1680531
7586937222,1740552
7586937222,1800576
7586937222,1837794
7587211379,0
7587211379,60009
7587211379,120029
7587211379,180145
7587211379,240155
7587211379,300173
7587211379,360187
7587211379,420220
7587211379,480237
7587211379,540258
7587211379,600281
7587211379,660300
7587211379,720322
7587211379,780338
7587211379,840367
7587211379,900373
7587211379,960381
7587211379,1020397
7587211379,1080420
7587211379,1140441
7587211379,1200444
7587211379,1260445
7587211379,1320467
7587211379,1380481
7587211379,1440510
7587211379,1500514
7587211379,1560539
7587211379,1620548
7587211379,1680581
7587211379,1740601
7587211379,1800629
7587211379,1860642
7587211379,1920643
7587211379,1980663
7587211379,2040696
7587211379,2100721
7587211379,2136937
7587645401,0
7587645401,60032
7587645401,120063
7587645401,180169
7587645401,240191
7587645401,300221
7587645401,360225
7587645401,420240
7587645401,480265
7587645401,540266
7587645401,600286
7587645401,660298
7587645401,720332
7587645401,780359
7587645401,840377
7587645401,900394
7587645401,960402
7587645401,1020403
7587645401,1080404
7587645401,1140434
7587645401,1200455
7587645401,1260470
7587645401,1320471
7587645401,1380487
7587645401,1440488
7587645401,1500493
7587645401,1560519
7587645401,1620547
7587645401,1680578
7587645401,1740585
7587645401,1800591
7587645401,1860613
7587645401,1920628
7587645401,1980649
7587645401,2040651
7587645401,2100675
7587645401,2160681
7587645401,2220701
7587645401,2280701
7587645401,2340722
7587645401,2400748
7587645401,2404589
7587342695,0
7587342695,60029
7587342695,120035
7587342695,180042
7587342695,240056
7587342695,300102
7587342695,360129
7587342695,420152
7587342695,480180
7587342695,540205
7587342695,600211
7587342695,660226
7587342695,720238
7587342695,780271
7587342695,840287
7587342695,900291
7587342695,960298
7587342695,1020304
7587342695,1080320
7587342695,1140329
7587342695,1200330
7587342695,1260335
7587342695,1320339
7587342695,1380344
7587342695,1440362
7587342695,1500372
7587342695,1560392
7587342695,1620424
7587342695,1680453
7587342695,1740471
7587342695,1800475
7587342695,1860489
7587342695,1920514
7587342695,1980522
7587342695,2040535
7587342695,2100541
7587342695,2160542
7587342695,2220548
7587342695,2280569
7587342695,2340578
7587342695,2400583
7587342695,2424937
7587049610,0
7587049610,60020
7587049610,120027
7587049610,180033
7587049610,240066
7587049610,300142
7587049610,360147
7587049610,420180
7587049610,480190
7587049610,540192
7587049610,600216
7587049610,660237
7587049610,720263
7587049610,780275
7587049610,840276
7587049610,900307
7587049610,960319
7587049610,1020333
7587049610,1080338
7587049610,1140353
7587049610,1200365
7587049610,1260390
7587049610,1320408
7587049610,1380439
7587049610,1440446
7587049610,1500452
7587049610,1560467
7587049610,1620487
7587049610,1680498
7587049610,1740521
7587049610,1800524
7587049610,1860558
7587049610,1920578
7587049610,1942572
7587199859,0
7587199859,60018
7587199859,120041
7587199859,180107
7587199859,240128
7587199859,300156
7587199859,360176
7587199859,420197
7587199859,480227
7587199859,540229
7587199859,600251
7587199859,660262
7587199859,720267
7587199859,780298
7587199859,840314
7587199859,900320
7587199859,960350
7587199859,1020371
7587199859,1080374
7587199859,1140377
7587199859,1200391
7587199859,1260391
7587199859,1268741
7587315552,0
7587315552,60013
7587315552,120037
7587315552,180125
7587315552,240143
7587315552,300157
7587315552,360184
7587315552,420218
7587315552,480239
7587315552,540255
7587315552,600279
7587315552,660298
7587315552,720317
7587315552,780349
7587315552,840377
7587315552,900385
7587315552,960392
7587315552,1020412
7587315552,1080424
7587315552,1140438
7587315552,1200465
7587315552,1260475
7587315552,1320484
7587315552,1380496
7587315552,1440517
7587315552,1500537
7587315552,1560568
7587315552,1620583
7587315552,1680608
7587315552,1740610
7587315552,1800621
7587315552,1860634
7587315552,1920652
7587315552,1980669
7587315552,2040691
7587315552,2100703
7587315552,2160720
7587315552,2220750
7587315552,2280769
7587315552,2340776
7587315552,2342713
7587207804,0
7587207804,60001
7587207804,120004
7587207804,180024
7587207804,240047
7587207804,300123
7587207804,360137
7587207804,420148
7587207804,480154
7587207804,540177
7587207804,600206
7587207804,660228
7587207804,720243
7587207804,780251
7587207804,840251
7587207804,900281
7587207804,960303
7587207804,1018020
7587382404,0
7587382404,60028
7587382404,120043
7587382404,180060
7587382404,240084
7587382404,300154
7587382404,360156
7587382404,420173
7587382404,480186
7587382404,540196
7587382404,600210
7587382404,660232
7587382404,720245
7587382404,780252
7587382404,840261
7587382404,900264
7587382404,960290
7587382404,1020296
7587382404,1080319
7587382404,1140334
7587382404,1200340
7587382404,1260366
7587382404,1320393
7587382404,1380418
7587382404,1440447
7587382404,1500453
7587382404,1560479
7587382404,1620482
7587382404,1680496
7587382404,1740522
7587382404,1800546
7587382404,1841990
7586285899,0
7586285899,60018
7586285899,120048
7586285899,180137
7586285899,240169
7586285899,300181
7586285899,360209
7586285899,420212
7586285899,480245
7586285899,540275
7586285899,600288
7586285899,660309
7586285899,720341
7586285899,780365
7586285899,840397
7586285899,900420
7586285899,960441
7586285899,1020449
7586285899,1080477
7586285899,1140488
7586285899,1191196
7585806818,0
7585806818,60009
7585806818,120023
7585806818,180039
7585806818,240050
7585806818,300069
7585806818,360077
7585806818,420098
7585806818,480127
7585806818,540221
7585806818,600230
7585806818,660261
7585806818,720266
7585806818,780293
7585806818,840315
7585806818,900337
7585806818,960352
7585806818,1020366
7585806818,1080367
7585806818,1140379
7585806818,1200383
7585806818,1260411
7585806818,1320436
7585806818,1380449
7585806818,1440450
7585806818,1500452
7585806818,1560482
7585806818,1620492
7585806818,1680511
7585806818,1740518
7585806818,1800548
7585806818,1860580
7585806818,1920595
7585806818,1980602
7585806818,2040615
7585806818,2100647
7585806818,2160648
7585806818,2220661
7585806818,2280671
7585806818,2340688
7585806818,2347368
7586068019,0
7586068019,60018
7586068019,120042
7586068019,180121
7586068019,240142
7586068019,300143
7586068019,360165
7586068019,420179
7586068019,480181
7586068019,540202
7586068019,600205
7586068019,660234
7586068019,720256
7586068019,780260
7586068019,840275
7586068019,900294
7586068019,960303
7586068019,1020332
7586068019,1080348
7586068019,1140363
7586068019,1200390
7586068019,1260416
7586068019,1320446
7586068019,1380478
7586068019,1440482
7586068019,1500496
7586068019,1560498
7586068019,1620531
7586068019,1680564
7586068019,1688967
7586510389,0
7586510389,60001
7586510389,120013
7586510389,180017
7586510389,240020
7586510389,300048
7586510389,360052
7586510389,420064
7586510389,480092
7586510389,540215
7586510389,600225
7586510389,660227
7586510389,720234
7586510389,780248
7586510389,840268
7586510389,900279
7586510389,916045
7585743008,0
7585743008,60016
7585743008,120018
7585743008,180034
7585743008,240035
7585743008,300063
7585743008,360089
7585743008,420184
7585743008,480206
7585743008,540230
7585743008,600255
7585743008,660269
7585743008,720293
7585743008,780300
7585743008,840319
7585743008,900323
7585743008,960331
7585743008,1020358
7585743008,1080375
7585743008,1140392
7585743008,1200423
7585743008,1260424
7585743008,1320437
7585743008,1380466
7585743008,1440476
7585743008,1500505
7585743008,1560529
7585743008,1620539
7585743008,1680565
7585743008,1740580
7585743008,1751736
7587262793,0
7587262793,60031
7587262793,120033
7587262793,180125
7587262793,240157
7587262793,300179
7587262793,360203
7587262793,420217
7587262793,480248
7587262793,540263
7587262793,600266
7587262793,660277
7587262793,720308
7587262793,780316
7587262793,840332
7587262793,900340
7587262793,960358
7587262793,1020371
7587262793,1080382
7587262793,1140392
7587262793,1200425
7587262793,1260456
7587262793,1320476
7587262793,1380500
7587262793,1399882
7587022081,0
7587022081,60020
7587022081,120050
7587022081,180151
7587022081,240175
7587022081,300191
7587022081,360218
7587022081,420239
7587022081,480243
7587022081,540253
7587022081,600275
7587022081,660303
7587022081,720310
7587022081,780318
7587022081,840351
7587022081,900361
7587022081,960374
7587022081,1020389
7587022081,1080393
7587022081,1140407
7587022081,1200418
7587022081,1260450
7587022081,1320459
7587022081,1380484
7587022081,1440486
7587022081,1500502
7587022081,1560531
7587022081,1620553
7587022081,1630290
7587569192,0
7587569192,60018
7587569192,120043
7587569192,180132
7587569192,240143
7587569192,300170
7587569192,360199
7587569192,420221
7587569192,480245
7587569192,540249
7587569192,600252
7587569192,660280
7587569192,720300
7587569192,780313
7587569192,840313
7587569192,900316
7587569192,960330
7587569192,1020333
7587569192,1080344
7587569192,1140375
7587569192,1200379
7587569192,1253363
7587356516,0
7587356516,60002
7587356516,120028
7587356516,180030
7587356516,240041
7587356516,300045
7587356516,360054
7587356516,420174
7587356516,480199
7587356516,540208
7587356516,600223
7587356516,660229
7587356516,720231
7587356516,780254
7587356516,840282
7587356516,900295
7587356516,960310
7587356516,966130
7587539553,0
7587539553,60013
7587539553,120030
7587539553,180044
7587539553,240063
7587539553,300137
7587539553,360138
7587539553,420167
7587539553,480184
7587539553,540209
7587539553,600239
7587539553,660265
7587539553,720287
7587539553,780290
7587539553,840315
7587539553,900347
7587539553,960374
7587539553,1020402
7587539553,1080425
7587539553,1140440
7587539553,1200449
7587539553,1260481
7587539553,1320482
7587539553,1380485
7587539553,1440497
7587539553,1500518
7587539553,1560551
7587539553,1620580
7587539553,1680587
7587539553,1740601
7587539553,1800608
7587539553,1852320
7587081777,0
7587081777,60006
7587081777,120019
7587081777,180033
7587081777,240044
7587081777,300123
7587081777,360125
7587081777,420162
7587081777,480163
7587081777,540191
7587081777,600198
7587081777,660204
7587081777,720227
7587081777,780232
7587081777,840260
7587081777,900290
7587081777,960318
7587081777,1020319
7587081777,1080349
7587081777,1140361
7587081777,1195474
7587465241,0
7587465241,60026
7587465241,120048
7587465241,180162
7587465241,240190
7587465241,300200
7587465241,360221
7587465241,420254
7587465241,480255
7587465241,540275
7587465241,600303
7587465241,660305
7587465241,720322
7587465241,780334
7587465241,840360
7587465241,900363
7587465241,960396
7587465241,1020426
7587465241,1080433
7587465241,1140449
7587465241,1200460
7587465241,1203066
7586726163,0
7586726163,60031
7586726163,120050
7586726163,180140
7586726163,240167
7586726163,300200
7586726163,360230
7586726163,420259
7586726163,480284
7586726163,540300
7586726163,600314
7586726163,660333
7586726163,720365
7586726163,780398
7586726163,840423
7586726163,900444
7586726163,960449
7586726163,1020468
7586726163,1080474
7586726163,1140480
7586726163,1200505
7586726163,1228134
7587446566,0
7587446566,60014
7587446566,120024
7587446566,180132
7587446566,240149
7587446566,300182
7587446566,360200
7587446566,420211
7587446566,480236
7587446566,540270
7587446566,600279
7587446566,660297
7587446566,720327
7587446566,780358
7587446566,840375
7587446566,900390
7587446566,960413
7587446566,1020422
7587446566,1080435
7587446566,1140440
7587446566,1200453
7587446566,1260464
7587446566,1320479
7587446566,1330722
7586327623,0
7586327623,60007
7586327623,120031
7586327623,180105
7586327623,240119
7586327623,300140
7586327623,360140
7586327623,420164
7586327623,480179
7586327623,540181
7586327623,600207
7586327623,660210
7586327623,720229
7586327623,780243
7586327623,840275
7586327623,900300
7586327623,960329
7586327623,1020347
7586327623,1080372
7586327623,1140385
7586327623,1200386
7586327623,1260409
7586327623,1320417
7586327623,1380445
7586327623,1440451
7586327623,1497918
7587389644,0
7587389644,60017
7587389644,120031
7587389644,180141
7587389644,240151
7587389644,300181
7587389644,360207
7587389644,420215
7587389644,480246
7587389644,540257
7587389644,600262
7587389644,660291
7587389644,720291
7587389644,780319
7587389644,840324
7587389644,900355
7587389644,960362
7587389644,1020363
7587389644,1080379
7587389644,1128502
7587027141,0
7587027141,60013
7587027141,120030
7587027141,180140
7587027141,240142
7587027141,300163
7587027141,360167
7587027141,420185
7587027141,480195
7587027141,540245
7587027141,600272
7587027141,660294
7587027141,720301
7587027141,780307
7587027141,840307
7587027141,900329
7587027141,960350
7587027141,1020367
7587027141,1080391
7587027141,1140391
7587027141,1200391
7587027141,1260396
7587027141,1320426
7587027141,1380439
7587027141,1440453
7587027141,1500485
7587027141,1560510
7587027141,1620539
7587027141,1680549
7587027141,1725267
7586053019,0
7586053019,60002
7586053019,120025
7586053019,180125
7586053019,240138
7586053019,300144
7586053019,360164
7586053019,420173
7586053019,480187
7586053019,540210
7586053019,600223
7586053019,660240
7586053019,720249
7586053019,780253
7586053019,840278
7586053019,900301
