actual_start_time,frame_timestamp,game_id,team_id,timestamp,type
1525000.0,1560460,7586560026,100.0,1510496,OBJECTIVE_BOUNTY_PRESTART
1700000.0,1691245,7586019842,200.0,1685351,OBJECTIVE_BOUNTY_PRESTART
870000.0,900321,7587397517,200.0,855346,OBJECTIVE_BOUNTY_PRESTART
860000.0,900329,7587402840,200.0,845503,OBJECTIVE_BOUNTY_PRESTART
1540000.0,1560476,7587402840,200.0,1525431,OBJECTIVE_BOUNTY_PRESTART
1215000.0,1260504,7586229055,100.0,1200519,OBJECTIVE_BOUNTY_PRESTART
1115000.0,1140312,7586000166,100.0,1100536,OBJECTIVE_BOUNTY_PRESTART
1480000.0,1500397,7586000166,100.0,1465408,OBJECTIVE_BOUNTY_PRESTART
2025000.0,2040714,7587020376,200.0,2010463,OBJECTIVE_BOUNTY_PRESTART
985000.0,1020425,7586030088,200.0,970316,OBJECTIVE_BOUNTY_PRESTART
1630000.0,1620585,7587486070,200.0,1615521,OBJECTIVE_BOUNTY_PRESTART
1760000.0,1800618,7587486070,200.0,1745509,OBJECTIVE_BOUNTY_PRESTART
1340000.0,1380477,7587319263,100.0,1325263,OBJECTIVE_BOUNTY_PRESTART
860000.0,900296,7587467204,200.0,845475,OBJECTIVE_BOUNTY_PRESTART
1015000.0,1020322,7587467204,200.0,1000288,OBJECTIVE_BOUNTY_PRESTART
860000.0,900333,7586096981,200.0,845511,OBJECTIVE_BOUNTY_PRESTART
1230000.0,1260457,7586096981,200.0,1215450,OBJECTIVE_BOUNTY_PRESTART
875000.0,900427,7586614285,100.0,860438,OBJECTIVE_BOUNTY_PRESTART
1065000.0,1080336,7586741082,200.0,1050430,OBJECTIVE_BOUNTY_PRESTART
860000.0,900363,7587371217,200.0,845448,OBJECTIVE_BOUNTY_PRESTART
1270000.0,1260399,7587653306,200.0,1255394,OBJECTIVE_BOUNTY_PRESTART
1590000.0,1620525,7586861736,200.0,1575528,OBJECTIVE_BOUNTY_PRESTART
1150000.0,1140407,7586012322,200.0,1135463,OBJECTIVE_BOUNTY_PRESTART
1175000.0,1167861,7586025793,100.0,1160365,OBJECTIVE_BOUNTY_PRESTART
865000.0,900279,7586655809,100.0,850338,OBJECTIVE_BOUNTY_PRESTART
1030000.0,1020297,7586655809,100.0,1015522,OBJECTIVE_BOUNTY_PRESTART
1195000.0,1200375,7586655809,100.0,1180450,OBJECTIVE_BOUNTY_PRESTART
1495000.0,1500443,7586655809,100.0,1480451,OBJECTIVE_BOUNTY_PRESTART
1385000.0,1380489,7587037002,100.0,1370404,OBJECTIVE_BOUNTY_PRESTART
860000.0,900358,7587632768,100.0,845363,OBJECTIVE_BOUNTY_PRESTART
860000.0,900269,7586085892,200.0,845444,OBJECTIVE_BOUNTY_PRESTART
985000.0,1020306,7586085892,200.0,970532,OBJECTIVE_BOUNTY_PRESTART
1075000.0,1080307,7586085892,200.0,1060353,OBJECTIVE_BOUNTY_PRESTART
955000.0,960348,7585984302,200.0,940404,OBJECTIVE_BOUNTY_PRESTART
