frame_timestamp,game_id,team_id,timestamp,type
840356,7587267492,0.0,791490,DRAGON_SOUL_GIVEN
1020312,7587255707,0.0,1017022,DRAGON_SOUL_GIVEN
1740488,7587255707,100.0,1736482,DRAGON_SOUL_GIVEN
720285,7586492941,0.0,681390,DRAGON_SOUL_GIVEN
1020342,7586966829,0.0,978018,DRAGON_SOUL_GIVEN
1680520,7586966829,200.0,1654949,DRAGON_SOUL_GIVEN
720276,7587391089,0.0,708039,DRAGON_SOUL_GIVEN
900321,7586968635,0.0,879539,DRAGON_SOUL_GIVEN
1260424,7586871236,0.0,1258845,DRAGON_SOUL_GIVEN
1140390,7586441961,0.0,1139190,DRAGON_SOUL_GIVEN
900288,7587562595,0.0,851789,DRAGON_SOUL_GIVEN
840333,7586850014,0.0,785471,DRAGON_SOUL_GIVEN
1080393,7586679120,0.0,1024991,DRAGON_SOUL_GIVEN
840345,7585946708,0.0,782451,DRAGON_SOUL_GIVEN
1800577,7585946708,200.0,1759257,DRAGON_SOUL_GIVEN
840282,7586560026,0.0,783630,DRAGON_SOUL_GIVEN
780271,7587427373,0.0,773368,DRAGON_SOUL_GIVEN
1140397,7586019842,0.0,1135591,DRAGON_SOUL_GIVEN
1200363,7587449178,0.0,1156685,DRAGON_SOUL_GIVEN
840315,7587397517,0.0,790151,DRAGON_SOUL_GIVEN
960343,7587402840,0.0,958807,DRAGON_SOUL_GIVEN
1500460,7587402840,200.0,1465295,OBJECTIVE_BOUNTY_FINISH
960406,7587368659,0.0,955263,DRAGON_SOUL_GIVEN
780363,7586229055,0.0,775808,DRAGON_SOUL_GIVEN
780245,7586000166,0.0,727025,DRAGON_SOUL_GIVEN
1320353,7586000166,100.0,1290304,OBJECTIVE_BOUNTY_FINISH
1440365,7586000166,200.0,1430188,DRAGON_SOUL_GIVEN
840386,7587020376,0.0,810102,DRAGON_SOUL_GIVEN
900185,7586536217,0.0,861273,DRAGON_SOUL_GIVEN
720339,7586030088,0.0,712486,DRAGON_SOUL_GIVEN
1320483,7586030088,200.0,1305498,OBJECTIVE_BOUNTY_FINISH
1440526,7587486070,0.0,1422950,DRAGON_SOUL_GIVEN
1740600,7587486070,200.0,1710487,OBJECTIVE_BOUNTY_FINISH
1800618,7587486070,200.0,1795475,OBJECTIVE_BOUNTY_FINISH
1140413,7586339842,0.0,1092555,DRAGON_SOUL_GIVEN
840343,7587629778,0.0,823704,DRAGON_SOUL_GIVEN
1560553,7587629778,200.0,1505233,DRAGON_SOUL_GIVEN
960346,7587319263,0.0,943434,DRAGON_SOUL_GIVEN
1020322,7587467204,200.0,960440,OBJECTIVE_BOUNTY_FINISH
1020322,7587467204,0.0,1009892,DRAGON_SOUL_GIVEN
1200386,7585952432,0.0,1198148,DRAGON_SOUL_GIVEN
1020383,7586096981,200.0,985321,OBJECTIVE_BOUNTY_FINISH
1200450,7586096981,0.0,1200350,DRAGON_SOUL_GIVEN
720360,7586614285,0.0,714278,DRAGON_SOUL_GIVEN
840346,7586423542,0.0,831244,DRAGON_SOUL_GIVEN
960330,7587653306,0.0,918675,DRAGON_SOUL_GIVEN
780299,7586861736,0.0,778710,DRAGON_SOUL_GIVEN
840342,7586012322,0.0,814556,DRAGON_SOUL_GIVEN
960378,7586025793,0.0,920180,DRAGON_SOUL_GIVEN
900279,7586655809,0.0,847799,DRAGON_SOUL_GIVEN
1020297,7586655809,100.0,1010440,OBJECTIVE_BOUNTY_FINISH
1140345,7586655809,100.0,1090341,OBJECTIVE_BOUNTY_FINISH
1440421,7586655809,100.0,1440354,OBJECTIVE_BOUNTY_FINISH
1500443,7586655809,200.0,1475541,DRAGON_SOUL_GIVEN
900336,7587037002,0.0,849399,DRAGON_SOUL_GIVEN
1080428,7587632768,0.0,1045052,DRAGON_SOUL_GIVEN
960301,7586085892,200.0,925342,OBJECTIVE_BOUNTY_FINISH
1080307,7586085892,200.0,1020506,OBJECTIVE_BOUNTY_FINISH
1140312,7586085892,0.0,1139542,DRAGON_SOUL_GIVEN
900332,7585984302,0.0,862797,DRAGON_SOUL_GIVEN
1020374,7585984302,200.0,1000532,OBJECTIVE_BOUNTY_FINISH
840362,7585722596,0.0,828263,DRAGON_SOUL_GIVEN
1140412,7587416641,0.0,1139231,DRAGON_SOUL_GIVEN
720305,7586347168,0.0,675897,DRAGON_SOUL_GIVEN
960393,7586044927,0.0,940629,DRAGON_SOUL_GIVEN
1320400,7586735161,0.0,1278070,DRAGON_SOUL_GIVEN
1680504,7586735161,100.0,1650350,OBJECTIVE_BOUNTY_FINISH
780316,7586123559,0.0,746934,DRAGON_SOUL_GIVEN
780281,7586812708,0.0,754755,DRAGON_SOUL_GIVEN
840271,7585908443,0.0,796929,DRAGON_SOUL_GIVEN
840343,7586231757,0.0,816761,DRAGON_SOUL_GIVEN
1020380,7587600804,0.0,961141,DRAGON_SOUL_GIVEN
