bounty,frame_timestamp,game_id,kill_streak_length,killer_id,position_x,position_y,shutdown_bounty,timestamp,type,victim_id
218.0,420254,7587465241,3.0,3.0,8350.0,8441.0,0.0,369707,CHAMPION_KILL,8.0
287.0,420254,7587465241,0.0,7.0,13136.0,3853.0,0.0,391439,CHAMPION_KILL,5.0
300.0,480255,7587465241,0.0,8.0,6988.0,7832.0,244.0,431944,CHAMPION_KILL,3.0
294.0,540275,7587465241,2.0,4.0,13629.0,4368.0,0.0,500194,CHAMPION_KILL,10.0
300.0,540275,7587465241,0.0,5.0,13318.0,4490.0,0.0,503571,CHAMPION_KILL,9.0
300.0,540275,7587465241,0.0,3.0,8059.0,8035.0,0.0,520878,CHAMPION_KILL,8.0
300.0,600303,7587465241,0.0,6.0,1205.0,11245.0,37.0,543681,CHAMPION_KILL,1.0
300.0,600303,7587465241,1.0,7.0,10540.0,3197.0,0.0,572814,CHAMPION_KILL,5.0
300.0,600303,7587465241,0.0,8.0,9984.0,4514.0,14.0,574769,CHAMPION_KILL,3.0
300.0,600303,7587465241,0.0,3.0,9918.0,4445.0,0.0,574769,CHAMPION_KILL,8.0
235.0,600303,7587465241,3.0,4.0,11107.0,4756.0,0.0,576139,CHAMPION_KILL,10.0
300.0,600303,7587465241,0.0,9.0,10607.0,4625.0,328.0,579111,CHAMPION_KILL,4.0
300.0,600303,7587465241,2.0,7.0,8081.0,5708.0,21.0,588279,CHAMPION_KILL,2.0
300.0,660305,7587465241,0.0,4.0,13520.0,2679.0,30.0,634617,CHAMPION_KILL,9.0
267.0,660305,7587465241,3.0,7.0,12702.0,2974.0,0.0,639226,CHAMPION_KILL,5.0
300.0,720322,7587465241,0.0,8.0,7876.0,7671.0,15.0,674299,CHAMPION_KILL,3.0
300.0,720322,7587465241,0.0,2.0,8562.0,8246.0,0.0,675602,CHAMPION_KILL,8.0
300.0,720322,7587465241,4.0,7.0,7524.0,8393.0,0.0,683584,CHAMPION_KILL,2.0
241.0,780334,7587465241,0.0,3.0,7183.0,7364.0,0.0,764943,CHAMPION_KILL,8.0
211.0,840360,7587465241,1.0,3.0,14034.0,7004.0,0.0,782404,CHAMPION_KILL,10.0
300.0,840360,7587465241,2.0,3.0,11387.0,7012.0,178.0,822420,CHAMPION_KILL,7.0
214.0,900363,7587465241,1.0,4.0,8733.0,8613.0,0.0,848116,CHAMPION_KILL,8.0
174.0,900363,7587465241,0.0,5.0,7454.0,7738.0,0.0,894076,CHAMPION_KILL,10.0
300.0,900363,7587465241,0.0,2.0,2832.0,11668.0,20.0,896514,CHAMPION_KILL,6.0
177.0,960396,7587465241,3.0,3.0,12123.0,1345.0,0.0,944632,CHAMPION_KILL,8.0
300.0,1020426,7587465241,4.0,3.0,3712.0,13340.0,0.0,1012156,CHAMPION_KILL,6.0
123.0,1080433,7587465241,1.0,2.0,4022.0,13594.0,0.0,1022330,CHAMPION_KILL,10.0
300.0,1080433,7587465241,2.0,2.0,3902.0,14025.0,0.0,1047395,CHAMPION_KILL,9.0
300.0,1080433,7587465241,0.0,8.0,12801.0,2463.0,316.0,1077627,CHAMPION_KILL,3.0
254.0,1080433,7587465241,2.0,4.0,4472.0,12092.0,0.0,1079231,CHAMPION_KILL,6.0
300.0,1200460,7587465241,3.0,2.0,12706.0,7225.0,0.0,1156461,CHAMPION_KILL,7.0
116.0,1200460,7587465241,0.0,3.0,9876.0,9531.0,0.0,1176065,CHAMPION_KILL,10.0
300.0,1200460,7587465241,3.0,4.0,13036.0,6998.0,0.0,1185452,CHAMPION_KILL,8.0
300.0,120050,7586726163,0.0,4.0,8302.0,5016.0,0.0,107387,CHAMPION_KILL,10.0
227.0,180140,7586726163,1.0,4.0,13163.0,4042.0,0.0,169902,CHAMPION_KILL,10.0
300.0,180140,7586726163,0.0,6.0,1642.0,12478.0,0.0,172976,CHAMPION_KILL,1.0
300.0,240167,7586726163,0.0,7.0,10225.0,5740.0,0.0,186623,CHAMPION_KILL,2.0
300.0,240167,7586726163,0.0,8.0,9594.0,5550.0,0.0,190302,CHAMPION_KILL,3.0
300.0,240167,7586726163,0.0,0.0,1061.0,10682.0,6.0,193671,CHAMPION_KILL,6.0
164.0,240167,7586726163,2.0,4.0,11880.0,2779.0,0.0,230211,CHAMPION_KILL,10.0
300.0,300200,7586726163,0.0,2.0,6860.0,7440.0,0.0,245727,CHAMPION_KILL,8.0
127.0,420259,7586726163,3.0,4.0,13914.0,4037.0,0.0,383263,CHAMPION_KILL,10.0
300.0,480284,7586726163,0.0,8.0,1356.0,9988.0,0.0,454608,CHAMPION_KILL,1.0
300.0,480284,7586726163,0.0,5.0,2226.0,10080.0,67.0,456989,CHAMPION_KILL,6.0
280.0,540300,7586726163,0.0,1.0,3236.0,12236.0,0.0,526430,CHAMPION_KILL,6.0
104.0,600314,7586726163,4.0,4.0,11408.0,3126.0,0.0,578911,CHAMPION_KILL,10.0
300.0,600314,7586726163,0.0,3.0,4994.0,9109.0,66.0,589389,CHAMPION_KILL,7.0
300.0,600314,7586726163,1.0,2.0,13910.0,4968.0,0.0,589957,CHAMPION_KILL,9.0
300.0,720365,7586726163,0.0,9.0,5194.0,4931.0,19.0,673507,CHAMPION_KILL,3.0
300.0,780398,7586726163,0.0,6.0,2436.0,13078.0,0.0,737795,CHAMPION_KILL,1.0
300.0,780398,7586726163,5.0,4.0,13860.0,4884.0,71.0,745991,CHAMPION_KILL,8.0
300.0,780398,7586726163,0.0,3.0,14094.0,4557.0,0.0,752484,CHAMPION_KILL,9.0
300.0,900444,7586726163,0.0,7.0,7134.0,9326.0,0.0,864753,CHAMPION_KILL,3.0
300.0,960449,7586726163,1.0,6.0,2522.0,12470.0,0.0,956868,CHAMPION_KILL,1.0
300.0,1020468,7586726163,6.0,4.0,5135.0,10073.0,77.0,973962,CHAMPION_KILL,7.0
300.0,1020468,7586726163,2.0,2.0,5292.0,9452.0,0.0,981404,CHAMPION_KILL,8.0
296.0,1140480,7586726163,7.0,4.0,7695.0,6714.0,0.0,1099315,CHAMPION_KILL,7.0
300.0,1140480,7586726163,3.0,2.0,7643.0,8077.0,12.0,1103059,CHAMPION_KILL,6.0
234.0,1228134,7586726163,0.0,3.0,7299.0,7969.0,0.0,1206279,CHAMPION_KILL,7.0
234.0,1228134,7586726163,1.0,3.0,7459.0,7878.0,0.0,1209153,CHAMPION_KILL,10.0
297.0,1228134,7586726163,8.0,4.0,7166.0,7896.0,0.0,1210544,CHAMPION_KILL,8.0
300.0,180132,7587446566,0.0,9.0,10888.0,1684.0,0.0,131722,CHAMPION_KILL,4.0
300.0,180132,7587446566,0.0,6.0,3336.0,13098.0,0.0,178686,CHAMPION_KILL,1.0
300.0,240149,7587446566,0.0,2.0,10378.0,4749.0,0.0,224741,CHAMPION_KILL,10.0
300.0,240149,7587446566,0.0,8.0,11013.0,5049.0,3.0,227947,CHAMPION_KILL,2.0
300.0,240149,7587446566,0.0,5.0,11146.0,5164.0,0.0,230658,CHAMPION_KILL,7.0
300.0,240149,7587446566,0.0,4.0,11227.0,5053.0,13.0,232935,CHAMPION_KILL,9.0
300.0,360200,7587446566,0.0,7.0,6444.0,6422.0,0.0,324519,CHAMPION_KILL,3.0
300.0,360200,7587446566,1.0,7.0,6346.0,6215.0,18.0,327459,CHAMPION_KILL,5.0
300.0,360200,7587446566,0.0,5.0,6982.0,6229.0,17.0,329663,CHAMPION_KILL,7.0
300.0,360200,7587446566,0.0,2.0,5205.0,13740.0,13.0,343165,CHAMPION_KILL,6.0
300.0,420211,7587446566,0.0,9.0,11868.0,2229.0,0.0,387589,CHAMPION_KILL,4.0
300.0,420211,7587446566,0.0,3.0,11636.0,2056.0,0.0,390127,CHAMPION_KILL,9.0
288.0,420211,7587446566,1.0,3.0,11918.0,2139.0,0.0,390494,CHAMPION_KILL,10.0
300.0,420211,7587446566,0.0,9.0,12097.0,2592.0,7.0,390694,CHAMPION_KILL,5.0
295.0,480236,7587446566,2.0,3.0,6439.0,8547.0,0.0,428962,CHAMPION_KILL,6.0
294.0,540270,7587446566,0.0,10.0,10653.0,872.0,0.0,497654,CHAMPION_KILL,5.0
278.0,540270,7587446566,1.0,10.0,10235.0,878.0,0.0,502698,CHAMPION_KILL,4.0
222.0,540270,7587446566,0.0,1.0,3310.0,13265.0,0.0,525846,CHAMPION_KILL,6.0
300.0,600279,7587446566,0.0,7.0,3847.0,11822.0,53.0,543175,CHAMPION_KILL,1.0
300.0,600279,7587446566,0.0,1.0,2742.0,12243.0,139.0,546816,CHAMPION_KILL,8.0
300.0,600279,7587446566,0.0,5.0,13738.0,5391.0,65.0,594151,CHAMPION_KILL,9.0
300.0,660297,7587446566,1.0,7.0,11779.0,2149.0,28.0,621370,CHAMPION_KILL,2.0
261.0,660297,7587446566,2.0,7.0,12413.0,1289.0,0.0,627115,CHAMPION_KILL,4.0
232.0,720327,7587446566,0.0,2.0,3419.0,10788.0,0.0,701097,CHAMPION_KILL,6.0
300.0,720327,7587446566,0.0,4.0,10995.0,2002.0,0.0,716520,CHAMPION_KILL,9.0
300.0,780358,7587446566,3.0,7.0,8146.0,2274.0,0.0,765095,CHAMPION_KILL,5.0
300.0,840375,7587446566,2.0,10.0,5560.0,12217.0,0.0,789923,CHAMPION_KILL,2.0
292.0,900390,7587446566,3.0,10.0,7467.0,7595.0,0.0,848640,CHAMPION_KILL,4.0
250.0,1020422,7587446566,4.0,7.0,5841.0,10897.0,0.0,976467,CHAMPION_KILL,5.0
300.0,1080435,7587446566,0.0,6.0,6644.0,6183.0,289.0,1072286,CHAMPION_KILL,3.0
300.0,1140440,7587446566,0.0,8.0,5855.0,6969.0,0.0,1094497,CHAMPION_KILL,2.0
279.0,1140440,7587446566,5.0,7.0,5805.0,6976.0,0.0,1099440,CHAMPION_KILL,4.0
181.0,1140440,7587446566,4.0,10.0,5640.0,5653.0,0.0,1125768,CHAMPION_KILL,5.0
202.0,1200453,7587446566,0.0,9.0,5468.0,6750.0,0.0,1180971,CHAMPION_KILL,4.0
145.0,1260464,7587446566,6.0,7.0,8789.0,2375.0,0.0,1224005,CHAMPION_KILL,5.0
300.0,1260464,7587446566,5.0,10.0,7423.0,863.0,0.0,1230980,CHAMPION_KILL,3.0
250.0,1260464,7587446566,6.0,10.0,6945.0,926.0,0.0,1252254,CHAMPION_KILL,2.0
300.0,180105,7586327623,0.0,9.0,12250.0,1802.0,0.0,124774,CHAMPION_KILL,5.0
300.0,180105,7586327623,0.0,5.0,12046.0,1704.0,0.0,124908,CHAMPION_KILL,9.0
300.0,180105,7586327623,0.0,4.0,13217.0,2199.0,0.0,139672,CHAMPION_KILL,10.0
300.0,180105,7586327623,0.0,7.0,3552.0,8308.0,0.0,140039,CHAMPION_KILL,2.0
300.0,180105,7586327623,0.0,3.0,7967.0,7840.0,0.0,157623,CHAMPION_KILL,7.0
300.0,240119,7586327623,0.0,6.0,2124.0,11750.0,0.0,202329,CHAMPION_KILL,1.0
280.0,240119,7586327623,0.0,9.0,11817.0,5103.0,0.0,217567,CHAMPION_KILL,5.0
300.0,300140,7586327623,0.0,2.0,7153.0,6959.0,0.0,247143,CHAMPION_KILL,7.0
300.0,300140,7586327623,1.0,9.0,11614.0,2002.0,33.0,260555,CHAMPION_KILL,4.0
196.0,420164,7586327623,0.0,10.0,12175.0,3509.0,0.0,409034,CHAMPION_KILL,5.0
277.0,420164,7586327623,0.0,1.0,3939.0,10176.0,0.0,410036,CHAMPION_KILL,7.0
300.0,420164,7586327623,1.0,10.0,10785.0,914.0,0.0,418821,CHAMPION_KILL,4.0
204.0,540181,7586327623,1.0,2.0,4540.0,11649.0,0.0,502047,CHAMPION_KILL,7.0
300.0,600207,7586327623,1.0,6.0,896.0,10606.0,0.0,560532,CHAMPION_KILL,1.0
152.0,600207,7586327623,2.0,2.0,10534.0,2474.0,0.0,574082,CHAMPION_KILL,7.0
300.0,600207,7586327623,1.0,3.0,10792.0,3364.0,0.0,579197,CHAMPION_KILL,8.0
163.0,600207,7586327623,2.0,9.0,11761.0,2506.0,0.0,581235,CHAMPION_KILL,5.0
300.0,600207,7586327623,0.0,4.0,12352.0,3161.0,101.0,587582,CHAMPION_KILL,10.0
300.0,600207,7586327623,1.0,4.0,13675.0,4571.0,223.0,597669,CHAMPION_KILL,9.0
124.0,780243,7586327623,0.0,7.0,9124.0,2103.0,0.0,745845,CHAMPION_KILL,5.0
168.0,780243,7586327623,2.0,3.0,10946.0,3583.0,0.0,752244,CHAMPION_KILL,7.0
300.0,780243,7586327623,3.0,2.0,10684.0,5168.0,0.0,759292,CHAMPION_KILL,8.0
300.0,840275,7586327623,0.0,1.0,3761.0,13678.0,106.0,794493,CHAMPION_KILL,6.0
126.0,840275,7586327623,4.0,2.0,3373.0,9891.0,0.0,820364,CHAMPION_KILL,7.0
230.0,840275,7586327623,3.0,3.0,7821.0,8706.0,0.0,834772,CHAMPION_KILL,8.0
300.0,840275,7586327623,2.0,4.0,7844.0,8766.0,0.0,835507,CHAMPION_KILL,10.0
153.0,900300,7586327623,0.0,6.0,1724.0,10940.0,0.0,884157,CHAMPION_KILL,5.0
300.0,900300,7586327623,5.0,2.0,2925.0,12737.0,0.0,896394,CHAMPION_KILL,6.0
300.0,960329,7586327623,0.0,9.0,1807.0,12602.0,411.0,923020,CHAMPION_KILL,2.0
171.0,960329,7586327623,1.0,1.0,13155.0,10512.0,0.0,941943,CHAMPION_KILL,8.0
300.0,960329,7586327623,0.0,7.0,1255.0,10392.0,211.0,942678,CHAMPION_KILL,4.0
230.0,1020347,7586327623,4.0,3.0,2794.0,10326.0,0.0,978311,CHAMPION_KILL,7.0
300.0,1020347,7586327623,2.0,1.0,3235.0,13673.0,5.0,989810,CHAMPION_KILL,9.0
149.0,1080372,7586327623,0.0,6.0,3688.0,11058.0,0.0,1025891,CHAMPION_KILL,5.0
300.0,1080372,7586327623,1.0,6.0,3316.0,11022.0,208.0,1026761,CHAMPION_KILL,1.0
188.0,1080372,7586327623,5.0,3.0,3249.0,11772.0,0.0,1033601,CHAMPION_KILL,8.0
300.0,1080372,7586327623,2.0,6.0,4304.0,11374.0,0.0,1034272,CHAMPION_KILL,2.0
300.0,1080372,7586327623,3.0,6.0,3880.0,9794.0,0.0,1075976,CHAMPION_KILL,4.0
181.0,1140385,7586327623,6.0,3.0,4321.0,8464.0,0.0,1083559,CHAMPION_KILL,7.0
300.0,1140385,7586327623,0.0,8.0,7131.0,7021.0,689.0,1127381,CHAMPION_KILL,3.0
113.0,1140385,7586327623,0.0,9.0,5738.0,6264.0,0.0,1129452,CHAMPION_KILL,5.0
145.0,1260409,7586327623,0.0,1.0,12807.0,7385.0,0.0,1200419,CHAMPION_KILL,7.0
300.0,1260409,7586327623,0.0,3.0,12945.0,7373.0,259.0,1202631,CHAMPION_KILL,6.0
300.0,1260409,7586327623,0.0,4.0,10028.0,9617.0,0.0,1210401,CHAMPION_KILL,10.0
114.0,1320417,7586327623,1.0,9.0,8374.0,8176.0,0.0,1310678,CHAMPION_KILL,5.0
100.0,1440451,7586327623,0.0,7.0,9106.0,6812.0,0.0,1389805,CHAMPION_KILL,5.0
300.0,1440451,7586327623,0.0,6.0,4399.0,13982.0,30.0,1425254,CHAMPION_KILL,1.0
300.0,1497918,7586327623,2.0,9.0,7214.0,4824.0,44.0,1461513,CHAMPION_KILL,3.0
100.0,1497918,7586327623,1.0,8.0,9801.0,2647.0,0.0,1478319,CHAMPION_KILL,5.0
300.0,1497918,7586327623,2.0,8.0,9701.0,1731.0,0.0,1486948,CHAMPION_KILL,2.0
300.0,180141,7587389644,0.0,3.0,8036.0,6956.0,0.0,167800,CHAMPION_KILL,8.0
300.0,240151,7587389644,0.0,8.0,7408.0,7617.0,0.0,212529,CHAMPION_KILL,5.0
300.0,240151,7587389644,1.0,8.0,6924.0,7616.0,0.0,222883,CHAMPION_KILL,3.0
300.0,240151,7587389644,0.0,3.0,7335.0,7256.0,10.0,225288,CHAMPION_KILL,8.0
300.0,240151,7587389644,0.0,2.0,4186.0,13990.0,0.0,233705,CHAMPION_KILL,6.0
300.0,240151,7587389644,0.0,10.0,10370.0,860.0,0.0,239182,CHAMPION_KILL,4.0
300.0,300181,7587389644,0.0,4.0,10367.0,1240.0,9.0,240666,CHAMPION_KILL,10.0
234.0,360207,7587389644,1.0,2.0,3984.0,13475.0,0.0,307496,CHAMPION_KILL,6.0
300.0,360207,7587389644,0.0,1.0,4248.0,13390.0,10.0,320126,CHAMPION_KILL,7.0
300.0,360207,7587389644,0.0,7.0,3637.0,13167.0,102.0,323367,CHAMPION_KILL,1.0
300.0,360207,7587389644,1.0,4.0,13637.0,2935.0,0.0,327608,CHAMPION_KILL,10.0
300.0,360207,7587389644,2.0,4.0,13005.0,3069.0,0.0,329646,CHAMPION_KILL,9.0
230.0,420215,7587389644,2.0,2.0,7184.0,8037.0,0.0,397720,CHAMPION_KILL,10.0
300.0,420215,7587389644,0.0,9.0,10945.0,1050.0,83.0,412225,CHAMPION_KILL,4.0
203.0,480246,7587389644,0.0,1.0,3342.0,12992.0,0.0,447209,CHAMPION_KILL,6.0
163.0,540257,7587389644,1.0,1.0,4899.0,12421.0,0.0,480714,CHAMPION_KILL,10.0
300.0,540257,7587389644,1.0,3.0,11492.0,1751.0,0.0,514424,CHAMPION_KILL,9.0
300.0,600262,7587389644,0.0,4.0,8916.0,8651.0,0.0,570769,CHAMPION_KILL,9.0
300.0,600262,7587389644,3.0,2.0,11960.0,3432.0,0.0,597182,CHAMPION_KILL,7.0
208.0,720291,7587389644,2.0,1.0,4964.0,13969.0,0.0,680400,CHAMPION_KILL,6.0
243.0,720291,7587389644,0.0,5.0,7275.0,6791.0,0.0,689018,CHAMPION_KILL,9.0
173.0,780319,7587389644,1.0,4.0,9032.0,9321.0,0.0,752914,CHAMPION_KILL,9.0
126.0,780319,7587389644,2.0,4.0,8663.0,7684.0,0.0,763546,CHAMPION_KILL,10.0
300.0,780319,7587389644,4.0,2.0,7870.0,7605.0,0.0,766051,CHAMPION_KILL,8.0
164.0,840324,7587389644,5.0,2.0,9564.0,13997.0,0.0,792259,CHAMPION_KILL,6.0
100.0,840324,7587389644,6.0,2.0,9657.0,13169.0,0.0,801162,CHAMPION_KILL,10.0
300.0,840324,7587389644,0.0,8.0,8852.0,13048.0,580.0,804785,CHAMPION_KILL,2.0
300.0,840324,7587389644,1.0,8.0,9168.0,13487.0,180.0,812768,CHAMPION_KILL,1.0
300.0,900355,7587389644,2.0,3.0,2545.0,13329.0,0.0,859577,CHAMPION_KILL,8.0
156.0,960362,7587389644,3.0,4.0,13489.0,8188.0,0.0,943803,CHAMPION_KILL,6.0
300.0,1020363,7587389644,3.0,3.0,4146.0,11702.0,0.0,965833,CHAMPION_KILL,8.0
300.0,1020363,7587389644,0.0,9.0,3504.0,12193.0,193.0,973115,CHAMPION_KILL,5.0
125.0,1020363,7587389644,0.0,2.0,3585.0,12085.0,0.0,994778,CHAMPION_KILL,10.0
290.0,1020363,7587389644,4.0,3.0,3594.0,13183.0,0.0,996181,CHAMPION_KILL,9.0
169.0,1128502,7587389644,5.0,3.0,13424.0,10448.0,0.0,1101974,CHAMPION_KILL,6.0
236.0,1128502,7587389644,6.0,3.0,12819.0,9781.0,0.0,1105944,CHAMPION_KILL,9.0
300.0,1128502,7587389644,0.0,10.0,12276.0,9431.0,581.0,1106044,CHAMPION_KILL,3.0
300.0,1128502,7587389644,4.0,4.0,12957.0,11347.0,0.0,1113837,CHAMPION_KILL,8.0
300.0,1128502,7587389644,1.0,2.0,13301.0,12591.0,0.0,1115841,CHAMPION_KILL,7.0
300.0,240142,7587027141,0.0,1.0,3320.0,13605.0,0.0,181542,CHAMPION_KILL,6.0
300.0,300163,7587027141,0.0,2.0,13262.0,2864.0,0.0,249329,CHAMPION_KILL,10.0
300.0,300163,7587027141,1.0,2.0,14019.0,4259.0,0.0,267087,CHAMPION_KILL,9.0
300.0,360167,7587027141,0.0,7.0,3493.0,12036.0,17.0,320734,CHAMPION_KILL,1.0
300.0,480195,7587027141,0.0,3.0,13442.0,6091.0,8.0,430577,CHAMPION_KILL,7.0
300.0,480195,7587027141,0.0,9.0,14061.0,4333.0,144.0,443094,CHAMPION_KILL,2.0
300.0,480195,7587027141,0.0,10.0,14052.0,4240.0,20.0,446236,CHAMPION_KILL,3.0
300.0,480195,7587027141,0.0,4.0,13725.0,4429.0,3.0,446837,CHAMPION_KILL,9.0
300.0,540245,7587027141,0.0,1.0,3992.0,13769.0,0.0,508601,CHAMPION_KILL,6.0
300.0,540245,7587027141,0.0,8.0,7950.0,6532.0,0.0,536855,CHAMPION_KILL,2.0
300.0,600272,7587027141,0.0,7.0,9617.0,3191.0,0.0,590565,CHAMPION_KILL,5.0
300.0,600272,7587027141,1.0,10.0,9368.0,2824.0,96.0,597298,CHAMPION_KILL,4.0
300.0,660294,7587027141,0.0,2.0,12049.0,3472.0,103.0,604790,CHAMPION_KILL,7.0
296.0,660294,7587027141,0.0,9.0,11602.0,3677.0,0.0,609575,CHAMPION_KILL,2.0
300.0,660294,7587027141,1.0,9.0,11522.0,2971.0,0.0,612782,CHAMPION_KILL,3.0
300.0,660294,7587027141,0.0,6.0,1941.0,13675.0,36.0,659645,CHAMPION_KILL,1.0
212.0,720301,7587027141,1.0,6.0,3636.0,10582.0,0.0,683713,CHAMPION_KILL,2.0
280.0,780307,7587027141,2.0,10.0,10543.0,1541.0,0.0,749928,CHAMPION_KILL,5.0
300.0,780307,7587027141,0.0,3.0,13155.0,4506.0,0.0,763289,CHAMPION_KILL,7.0
300.0,780307,7587027141,0.0,2.0,13410.0,6815.0,173.0,772933,CHAMPION_KILL,10.0
300.0,780307,7587027141,1.0,3.0,14120.0,7622.0,183.0,773167,CHAMPION_KILL,9.0
300.0,780307,7587027141,0.0,1.0,2955.0,12023.0,22.0,774793,CHAMPION_KILL,6.0
300.0,900329,7587027141,0.0,4.0,9615.0,6558.0,72.0,842344,CHAMPION_KILL,8.0
269.0,900329,7587027141,2.0,3.0,8590.0,7520.0,0.0,849613,CHAMPION_KILL,7.0
300.0,900329,7587027141,0.0,9.0,8244.0,7504.0,200.0,851918,CHAMPION_KILL,3.0
300.0,900329,7587027141,1.0,1.0,5401.0,11531.0,0.0,872085,CHAMPION_KILL,6.0
300.0,900329,7587027141,1.0,9.0,6415.0,11421.0,110.0,874456,CHAMPION_KILL,1.0
300.0,960350,7587027141,0.0,3.0,12758.0,1356.0,0.0,954337,CHAMPION_KILL,6.0
300.0,1020367,7587027141,1.0,4.0,7237.0,10147.0,49.0,983480,CHAMPION_KILL,9.0
300.0,1020367,7587027141,0.0,8.0,5184.0,10200.0,48.0,999989,CHAMPION_KILL,2.0
300.0,1080391,7587027141,0.0,7.0,1037.0,8385.0,0.0,1024476,CHAMPION_KILL,1.0
300.0,1140391,7587027141,0.0,6.0,4660.0,13740.0,19.0,1107219,CHAMPION_KILL,3.0
251.0,1200391,7587027141,0.0,10.0,6935.0,6760.0,0.0,1140792,CHAMPION_KILL,5.0
300.0,1200391,7587027141,0.0,9.0,6959.0,5166.0,150.0,1145201,CHAMPION_KILL,4.0
300.0,1200391,7587027141,0.0,1.0,9054.0,8973.0,0.0,1175153,CHAMPION_KILL,10.0
300.0,1200391,7587027141,1.0,7.0,8384.0,8940.0,0.0,1180400,CHAMPION_KILL,2.0
234.0,1260396,7587027141,2.0,7.0,8577.0,6593.0,0.0,1244053,CHAMPION_KILL,2.0
300.0,1320426,7587027141,3.0,7.0,9371.0,5885.0,0.0,1288151,CHAMPION_KILL,4.0
176.0,1320426,7587027141,1.0,8.0,6864.0,4085.0,0.0,1301833,CHAMPION_KILL,5.0
174.0,1320426,7587027141,0.0,10.0,4830.0,5502.0,0.0,1315115,CHAMPION_KILL,2.0
300.0,1380439,7587027141,0.0,3.0,4854.0,5764.0,0.0,1327171,CHAMPION_KILL,10.0
140.0,1380439,7587027141,4.0,7.0,8298.0,2140.0,0.0,1366696,CHAMPION_KILL,5.0
146.0,1440453,7587027141,2.0,8.0,10172.0,2603.0,0.0,1384887,CHAMPION_KILL,2.0
300.0,1440453,7587027141,1.0,3.0,9399.0,1906.0,329.0,1433891,CHAMPION_KILL,8.0
300.0,1440453,7587027141,1.0,6.0,7216.0,1575.0,11.0,1435810,CHAMPION_KILL,1.0
300.0,1500485,7587027141,2.0,3.0,8288.0,2110.0,84.0,1443197,CHAMPION_KILL,6.0
128.0,1500485,7587027141,1.0,9.0,6779.0,11425.0,0.0,1498528,CHAMPION_KILL,2.0
280.0,1560510,7587027141,0.0,1.0,6456.0,6477.0,0.0,1516772,CHAMPION_KILL,6.0
133.0,1560510,7587027141,5.0,7.0,6109.0,7858.0,0.0,1521360,CHAMPION_KILL,5.0
300.0,1560510,7587027141,2.0,9.0,4524.0,8545.0,15.0,1535746,CHAMPION_KILL,1.0
300.0,1620539,7587027141,6.0,7.0,7578.0,5721.0,31.0,1564048,CHAMPION_KILL,3.0
108.0,1620539,7587027141,3.0,9.0,7718.0,5161.0,0.0,1578756,CHAMPION_KILL,2.0
100.0,1620539,7587027141,4.0,9.0,4919.0,5852.0,0.0,1602078,CHAMPION_KILL,5.0
300.0,1620539,7587027141,5.0,9.0,5855.0,5296.0,0.0,1611026,CHAMPION_KILL,4.0
286.0,1620539,7587027141,0.0,8.0,5350.0,7066.0,0.0,1618891,CHAMPION_KILL,1.0
300.0,1680549,7587027141,0.0,3.0,5324.0,5418.0,499.0,1626668,CHAMPION_KILL,9.0
101.0,1680549,7587027141,0.0,6.0,5708.0,806.0,0.0,1647794,CHAMPION_KILL,2.0
284.0,1725267,7587027141,0.0,4.0,6401.0,829.0,0.0,1686793,CHAMPION_KILL,10.0
300.0,1725267,7587027141,1.0,4.0,8160.0,2131.0,0.0,1699237,CHAMPION_KILL,6.0
300.0,1725267,7587027141,0.0,6.0,7912.0,2140.0,0.0,1699337,CHAMPION_KILL,4.0
300.0,1725267,7587027141,1.0,8.0,8599.0,1128.0,0.0,1699470,CHAMPION_KILL,3.0
300.0,180125,7586053019,0.0,6.0,2768.0,11836.0,0.0,121969,CHAMPION_KILL,1.0
300.0,240138,7586053019,0.0,5.0,14014.0,4279.0,0.0,212411,CHAMPION_KILL,10.0
300.0,300144,7586053019,0.0,3.0,4467.0,9517.0,6.0,272981,CHAMPION_KILL,6.0
300.0,360164,7586053019,1.0,5.0,3085.0,12136.0,0.0,340168,CHAMPION_KILL,7.0
297.0,420173,7586053019,0.0,9.0,13548.0,2592.0,0.0,387999,CHAMPION_KILL,1.0
300.0,420173,7586053019,0.0,4.0,13239.0,3017.0,32.0,388868,CHAMPION_KILL,9.0
249.0,480187,7586053019,1.0,3.0,10174.0,6758.0,0.0,427224,CHAMPION_KILL,7.0
300.0,480187,7586053019,0.0,2.0,10205.0,6520.0,0.0,428627,CHAMPION_KILL,8.0
252.0,540210,7586053019,0.0,6.0,2918.0,11914.0,0.0,521758,CHAMPION_KILL,1.0
300.0,600223,7586053019,0.0,9.0,13467.0,2291.0,148.0,559288,CHAMPION_KILL,5.0
300.0,600223,7586053019,2.0,3.0,8060.0,7661.0,0.0,588178,CHAMPION_KILL,8.0
214.0,780253,7586053019,1.0,6.0,1584.0,10887.0,0.0,747658,CHAMPION_KILL,1.0
300.0,960301,7586053019,3.0,3.0,1505.0,7882.0,142.0,906517,CHAMPION_KILL,6.0
300.0,960301,7586053019,1.0,2.0,8542.0,7640.0,0.0,958898,CHAMPION_KILL,7.0
300.0,1020312,7586053019,1.0,9.0,10034.0,9631.0,379.0,979074,CHAMPION_KILL,3.0
300.0,1020312,7586053019,1.0,4.0,9129.0,9002.0,115.0,985554,CHAMPION_KILL,9.0
300.0,1080315,7586053019,2.0,4.0,4169.0,10304.0,0.0,1064293,CHAMPION_KILL,6.0
